PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
105, 557513622, 0.43354216, 0.6250006, -0.12531063, 0.636956
106, 557530289, 0.43364725, 0.6248358, -0.12544873, 0.63701886
107, 557546956, 0.43379906, 0.624639, -0.12576148, 0.637047
108, 557563623, 0.433918, 0.6244731, -0.12599099, 0.637083
109, 557580290, 0.43408513, 0.6242942, -0.12633157, 0.63707715
110, 557596957, 0.43427646, 0.62411153, -0.12672879, 0.63704705
111, 557613624, 0.43437892, 0.62398535, -0.12703225, 0.63704026
112, 557630291, 0.4344317, 0.62383956, -0.12731843, 0.6370898
113, 557646958, 0.43449092, 0.62368757, -0.12761413, 0.637139
114, 557663625, 0.43444657, 0.62357754, -0.12773633, 0.63725245
115, 557680292, 0.43436062, 0.62348294, -0.12783436, 0.63738394
116, 557696959, 0.43428746, 0.6234178, -0.12793478, 0.6374774
117, 557713626, 0.4342815, 0.6233611, -0.12804747, 0.63751435
118, 557730293, 0.43422842, 0.6233625, -0.12805797, 0.637547
119, 557746960, 0.43413013, 0.62337404, -0.12803727, 0.6376068
120, 557763627, 0.43406135, 0.62338483, -0.12803233, 0.6376441
121, 557780294, 0.43392268, 0.623414, -0.1279203, 0.6377323
122, 557796961, 0.43380985, 0.623463, -0.12784815, 0.63777566
123, 557813628, 0.4336883, 0.62357235, -0.1276542, 0.6377902
124, 557830295, 0.43352306, 0.62369245, -0.12748076, 0.63782
125, 557846962, 0.4333656, 0.623834, -0.12722878, 0.63783866
126, 557863629, 0.4332225, 0.6239382, -0.1270448, 0.6378708
127, 557880296, 0.43306974, 0.6240621, -0.12681626, 0.6378987
128, 557896963, 0.4329764, 0.62415457, -0.1266499, 0.6379047
129, 557913630, 0.43276954, 0.6242899, -0.12635395, 0.6379714
130, 557930297, 0.43268523, 0.62437594, -0.12614636, 0.6379854
131, 557946964, 0.4325775, 0.62448794, -0.12584816, 0.6380078
132, 557963631, 0.43254784, 0.62452096, -0.12573604, 0.6380176
133, 557980298, 0.43248165, 0.6246073, -0.12555578, 0.6380134
134, 557996965, 0.4325024, 0.6246594, -0.1253697, 0.63798493
135, 558013632, 0.43256617, 0.62470925, -0.12524773, 0.63791686
136, 558030299, 0.4326571, 0.62479603, -0.12496379, 0.6378259
137, 558046966, 0.43271974, 0.62485343, -0.12487613, 0.63774437
138, 558063633, 0.43279737, 0.62484205, -0.1249955, 0.63767946
139, 558080300, 0.43283892, 0.6248325, -0.1250531, 0.63764936
140, 558096967, 0.4327856, 0.6248827, -0.12500605, 0.6376454
141, 558113634, 0.43279144, 0.62489873, -0.12499058, 0.6376289
142, 558130301, 0.43286985, 0.62490034, -0.12510893, 0.63755095
143, 558146968, 0.43290123, 0.62494045, -0.12502734, 0.63750625
144, 558163635, 0.43302524, 0.62491846, -0.12509626, 0.6374301
145, 558180302, 0.43312207, 0.62486887, -0.12518586, 0.6373952
146, 558196969, 0.4332291, 0.6248261, -0.12530643, 0.63734084
147, 558213636, 0.43322805, 0.62484276, -0.1252951, 0.6373274
148, 558230303, 0.43321544, 0.62484044, -0.12523432, 0.6373502
149, 558246970, 0.4332243, 0.62481254, -0.12526385, 0.6373657
150, 558263637, 0.43323067, 0.6247968, -0.12521864, 0.6373857
151, 558280304, 0.43313065, 0.62478745, -0.124979675, 0.6375097
152, 558296971, 0.43315724, 0.62472063, -0.124930605, 0.63756675
153, 558313638, 0.43315482, 0.62463295, -0.12491615, 0.637657
154, 558330305, 0.43310556, 0.62458223, -0.1248028, 0.6377626
155, 558346972, 0.433054, 0.62452155, -0.12475977, 0.6378653
156, 558363639, 0.4329903, 0.62446916, -0.1247221, 0.6379673
157, 558380306, 0.4329049, 0.6244703, -0.12461328, 0.63804525
158, 558396973, 0.4328318, 0.62442523, -0.124555185, 0.6381503
159, 558413640, 0.43280345, 0.62437016, -0.12451173, 0.63823193
160, 558430307, 0.43274727, 0.6243063, -0.12442281, 0.63834995
161, 558446974, 0.4326857, 0.6242492, -0.12439264, 0.63845325
162, 558463641, 0.43260276, 0.62420726, -0.124302834, 0.638568
163, 558480308, 0.43252617, 0.62415105, -0.12428278, 0.6386788
164, 558496975, 0.4324001, 0.624139, -0.12415126, 0.6388014
165, 558513642, 0.43232673, 0.62407035, -0.12411564, 0.63892514
166, 558530309, 0.43217114, 0.6239882, -0.124057606, 0.6391217
167, 558546976, 0.43204033, 0.62388813, -0.12405121, 0.63930905
168, 558563643, 0.4318727, 0.6238206, -0.12396963, 0.6395042
169, 558580310, 0.43175244, 0.6237516, -0.12389511, 0.6396671
170, 558596977, 0.43159884, 0.62370896, -0.12375615, 0.63983905
171, 558613644, 0.43147266, 0.6236402, -0.12370601, 0.6400009
172, 558630311, 0.43134812, 0.623583, -0.123702034, 0.64014137
173, 558646978, 0.4312466, 0.62352955, -0.12363064, 0.64027566
174, 558663645, 0.43118227, 0.6234187, -0.12369651, 0.6404141
175, 558680312, 0.4311325, 0.62335175, -0.12373015, 0.6405064
176, 558696979, 0.43110943, 0.62329423, -0.12378992, 0.64056623
177, 558713646, 0.43100578, 0.62330693, -0.12379367, 0.640623
178, 558730313, 0.43083528, 0.62333, -0.12372403, 0.6407285
179, 558746980, 0.43068004, 0.62333834, -0.12375305, 0.64081913
180, 558763647, 0.43059298, 0.6233274, -0.123798735, 0.6408796
181, 558780314, 0.43048447, 0.623342, -0.12381735, 0.6409347
182, 558796981, 0.43037403, 0.6233913, -0.123699345, 0.6409837
183, 558813648, 0.4302815, 0.6234178, -0.12368022, 0.6410237
184, 558830315, 0.4302619, 0.62340933, -0.12370461, 0.6410403
185, 558846982, 0.43021128, 0.6234294, -0.12359937, 0.64107513
186, 558863649, 0.43024337, 0.6234085, -0.12358306, 0.64107716
187, 558880316, 0.43023628, 0.62344354, -0.12338861, 0.64108515
188, 558896983, 0.43021494, 0.6234228, -0.12338847, 0.6411197
189, 558913650, 0.4301857, 0.62339276, -0.123500295, 0.641147
190, 558930317, 0.4300989, 0.6233827, -0.12353493, 0.6412083
191, 558946984, 0.42994478, 0.6234085, -0.123519585, 0.64128953
192, 558963651, 0.42973807, 0.6234794, -0.123284064, 0.6414044
193, 558980318, 0.42968056, 0.6234696, -0.12331261, 0.64144707
194, 558996985, 0.42957756, 0.623503, -0.1231937, 0.64150643
195, 559013652, 0.4294952, 0.62354887, -0.12313701, 0.6415279
196, 559030319, 0.42946714, 0.6235964, -0.12314859, 0.64149827
197, 559046986, 0.42946327, 0.6236587, -0.123073526, 0.64145464
198, 559063653, 0.42939103, 0.6236931, -0.12300918, 0.6414819
199, 559080320, 0.42938513, 0.62369037, -0.12303607, 0.6414833
200, 559096987, 0.42935967, 0.6237043, -0.12303784, 0.6414865
201, 559113654, 0.42934868, 0.6237547, -0.123064205, 0.64143986
202, 559130321, 0.42927852, 0.6238691, -0.12291499, 0.6414041
203, 559146988, 0.42928696, 0.62396246, -0.12285635, 0.641319
204, 559163655, 0.42927092, 0.624023, -0.12275522, 0.64129
205, 559180322, 0.42924944, 0.6240577, -0.122676976, 0.6412857
206, 559196989, 0.42923492, 0.62404305, -0.12267434, 0.6413101
207, 559213656, 0.429223, 0.62403977, -0.122642286, 0.6413274
208, 559230323, 0.42922226, 0.6240537, -0.122540265, 0.6413338
209, 559246990, 0.42919564, 0.6240904, -0.12239406, 0.64134395
210, 559263657, 0.4292082, 0.6241178, -0.122313, 0.6413243
211, 559280324, 0.42928454, 0.62409675, -0.12233188, 0.64129
212, 559296991, 0.42932028, 0.62408346, -0.12233793, 0.64127785
213, 559313658, 0.42931876, 0.624092, -0.12230199, 0.6412775
214, 559330325, 0.42934963, 0.6240367, -0.12246306, 0.64127994
215, 559346992, 0.42934468, 0.6240481, -0.1224612, 0.6412725
216, 559363659, 0.42928424, 0.62406427, -0.122402675, 0.6413084
217, 559380326, 0.42923534, 0.62403595, -0.12241417, 0.64136654
218, 559396993, 0.4292436, 0.6239766, -0.12254159, 0.64139444
219, 559413660, 0.42919606, 0.6239498, -0.12259092, 0.6414428
220, 559430327, 0.4291894, 0.6238986, -0.12268264, 0.6414795
221, 559446994, 0.42915416, 0.6238851, -0.12270864, 0.6415113
222, 559463661, 0.4291533, 0.62385684, -0.12276942, 0.64152765
223, 559480328, 0.4291364, 0.62383646, -0.12278533, 0.6415557
224, 559496995, 0.4291007, 0.62381494, -0.1228416, 0.6415898
225, 559513662, 0.42902544, 0.6238086, -0.1228528, 0.64164424
226, 559530329, 0.4289173, 0.62382054, -0.12282505, 0.64171016
227, 559546996, 0.42875907, 0.6238446, -0.12276609, 0.6418038
228, 559563663, 0.4286492, 0.62386394, -0.12270188, 0.6418707
229, 559580330, 0.42855132, 0.623861, -0.12269112, 0.6419409
230, 559596997, 0.42848825, 0.6238505, -0.12269015, 0.64199346
231, 559613664, 0.42844877, 0.62386805, -0.12260915, 0.6420182
232, 559630331, 0.42841652, 0.6238905, -0.12250139, 0.6420384
233, 559646998, 0.42839375, 0.623873, -0.12252474, 0.64206624
234, 559663665, 0.42839357, 0.62384665, -0.122559234, 0.6420854
235, 559680332, 0.42830813, 0.62388885, -0.12232978, 0.6421451
236, 559696999, 0.42836702, 0.62384546, -0.12234779, 0.64214456
237, 559713666, 0.42839676, 0.6238967, -0.122087486, 0.6421245
238, 559730333, 0.4283481, 0.62393963, -0.121895395, 0.64215165
239, 559747000, 0.42841938, 0.6238565, -0.122087575, 0.6421485
240, 559763667, 0.42833075, 0.623903, -0.121885896, 0.6422007
241, 559780334, 0.42819545, 0.62393737, -0.1217039, 0.6422921
242, 559797001, 0.42817172, 0.6238976, -0.121752776, 0.6423372
243, 559813668, 0.4280905, 0.62395585, -0.12154704, 0.6423737
244, 559830335, 0.42805797, 0.6240001, -0.12136376, 0.6423871
245, 559847002, 0.42801583, 0.62403315, -0.1212702, 0.6424008
246, 559863669, 0.42798156, 0.62407863, -0.12119687, 0.6423932
247, 559880336, 0.42800048, 0.62413275, -0.1211703, 0.642333
248, 559897003, 0.42792323, 0.6242654, -0.12100919, 0.6422858
249, 559913670, 0.4279444, 0.6242931, -0.12106391, 0.6422347
250, 559930337, 0.42788032, 0.62437624, -0.120960124, 0.6422161
251, 559947004, 0.42783296, 0.6244698, -0.12077984, 0.64219064
252, 559963671, 0.42779854, 0.62452894, -0.12063151, 0.642184
253, 559980338, 0.42778417, 0.62456006, -0.12045561, 0.6421962
254, 559997005, 0.42778432, 0.6245933, -0.120345645, 0.6421843
255, 560013672, 0.42764732, 0.6246867, -0.12006496, 0.6422374
256, 560030339, 0.42759603, 0.6247048, -0.11996689, 0.6422723
257, 560047006, 0.4275038, 0.62475485, -0.11974964, 0.6423255
258, 560063673, 0.4274567, 0.6248063, -0.11960329, 0.642334
259, 560080340, 0.42744938, 0.6248562, -0.11946315, 0.64231646
260, 560097007, 0.42744422, 0.62493086, -0.11926437, 0.6422842
261, 560113674, 0.4274321, 0.62501055, -0.1190659, 0.6422515
262, 560130341, 0.42741883, 0.62507385, -0.11897939, 0.64221483
263, 560147008, 0.42743826, 0.62510765, -0.11890789, 0.6421822
264, 560163675, 0.4274666, 0.6251274, -0.11883306, 0.6421579
265, 560180342, 0.4274866, 0.6251654, -0.118738145, 0.6421251
266, 560197009, 0.42751834, 0.62519014, -0.118660994, 0.64209414
267, 560213676, 0.42758784, 0.6251862, -0.11865492, 0.6420529
268, 560230343, 0.42761508, 0.6252087, -0.11859648, 0.64202356
269, 560247010, 0.42765808, 0.6252183, -0.11860691, 0.64198375
270, 560263677, 0.4276669, 0.6252602, -0.118554935, 0.6419467
271, 560280344, 0.4277703, 0.6252514, -0.118637696, 0.6418711
272, 560297011, 0.4278393, 0.62528306, -0.11862877, 0.64179593
273, 560313678, 0.42794016, 0.62528926, -0.11867238, 0.64171445
274, 560330345, 0.42797664, 0.6253362, -0.11860696, 0.64165646
275, 560347012, 0.4280192, 0.62538135, -0.118523486, 0.64159966
276, 560363679, 0.42807934, 0.62539595, -0.118577234, 0.6415354
277, 560380346, 0.4280847, 0.6254556, -0.118568264, 0.6414752
278, 560397013, 0.4280733, 0.62556726, -0.11848045, 0.6413902
279, 560413680, 0.42806828, 0.62566173, -0.11846577, 0.641304
280, 560430347, 0.42807359, 0.6257295, -0.11842328, 0.6412423
281, 560447014, 0.4280553, 0.62579733, -0.11829827, 0.6412113
282, 560463681, 0.42800865, 0.6258474, -0.118116625, 0.64122707
283, 560480348, 0.42797312, 0.62583226, -0.11813761, 0.64126176
284, 560497015, 0.4279332, 0.6258539, -0.11810404, 0.64127344
285, 560513682, 0.4279178, 0.6258758, -0.117988296, 0.64128375
286, 560530349, 0.42794454, 0.6258813, -0.11794103, 0.641269
287, 560547016, 0.42801547, 0.6259107, -0.117714696, 0.64123464
288, 560563683, 0.4279175, 0.6259738, -0.11746132, 0.6412849
289, 560580350, 0.42797077, 0.62587655, -0.11768042, 0.6413042
290, 560597017, 0.42784214, 0.62591124, -0.11758019, 0.64137447
291, 560613684, 0.4276859, 0.6259358, -0.117545985, 0.6414611
292, 560630351, 0.42761832, 0.6259189, -0.117595345, 0.6415134
293, 560647018, 0.42758626, 0.6259502, -0.11756878, 0.6415091
294, 560663685, 0.42757845, 0.62598413, -0.11749848, 0.6414942
295, 560680352, 0.42760473, 0.62598556, -0.117573276, 0.64146155
296, 560697019, 0.42761558, 0.6260236, -0.11767134, 0.64139926
297, 560713686, 0.4276487, 0.62607765, -0.11774018, 0.6413117
298, 560730353, 0.427635, 0.62617034, -0.11777456, 0.64122397
299, 560747020, 0.42768762, 0.62619597, -0.11789698, 0.64114136
300, 560763687, 0.42778528, 0.6261591, -0.11805623, 0.64108306
301, 560780354, 0.42783782, 0.62615436, -0.118093856, 0.6410455
302, 560797021, 0.42786774, 0.62613404, -0.118173376, 0.6410308
303, 560813688, 0.42781013, 0.6261571, -0.11816095, 0.641049
304, 560830355, 0.4278126, 0.62619394, -0.11815256, 0.6410129
305, 560847022, 0.42771897, 0.6262276, -0.1180864, 0.64105463
306, 560863689, 0.42771128, 0.6261919, -0.11819539, 0.64107454
307, 560880356, 0.4277614, 0.62614065, -0.118333526, 0.6410657
308, 560897023, 0.4277748, 0.62613153, -0.11839442, 0.6410545
309, 560913690, 0.42779073, 0.62612396, -0.1183746, 0.64105487
310, 560930357, 0.42783225, 0.6261005, -0.11843356, 0.6410393
311, 560947024, 0.42781273, 0.6261072, -0.11839713, 0.64105254
312, 560963691, 0.42782366, 0.6260702, -0.11844416, 0.6410725
313, 560980358, 0.42780373, 0.62601113, -0.11852555, 0.6411286
314, 560997025, 0.4277389, 0.62598586, -0.11848851, 0.6412034
315, 561013692, 0.4277184, 0.625904, -0.11858197, 0.64127964
316, 561030359, 0.42769793, 0.62583065, -0.118620574, 0.6413578
317, 561047026, 0.42764643, 0.62579346, -0.11859079, 0.6414339
318, 561063693, 0.42762116, 0.62574095, -0.118597984, 0.64150065
319, 561080360, 0.42759353, 0.6256869, -0.11869027, 0.6415548
320, 561097027, 0.42753518, 0.6256671, -0.11865871, 0.64161867
321, 561113694, 0.42748383, 0.6256459, -0.118592404, 0.64168596
322, 561130361, 0.42744315, 0.62559134, -0.118499205, 0.64178324
323, 561147028, 0.42743033, 0.6254889, -0.11847589, 0.6418961
324, 561163695, 0.42742413, 0.625366, -0.11845111, 0.6420245
325, 561180362, 0.42734605, 0.6252542, -0.1183682, 0.6422006
326, 561197029, 0.42729563, 0.6251157, -0.11837634, 0.64236754
327, 561213696, 0.42717728, 0.6249927, -0.11835292, 0.6425702
328, 561230363, 0.42709047, 0.62487495, -0.11837704, 0.64273787
329, 561247030, 0.4269892, 0.62478864, -0.11827199, 0.6429084
330, 561263697, 0.42691517, 0.62464976, -0.1182036, 0.6431051
331, 561280364, 0.4268732, 0.6244649, -0.118276745, 0.643299
332, 561297031, 0.4267945, 0.62433493, -0.118281834, 0.6434765
333, 561313698, 0.42672673, 0.6242077, -0.118301764, 0.64364123
334, 561330365, 0.4266473, 0.6240745, -0.11840755, 0.6438035
335, 561347032, 0.42656904, 0.62396306, -0.11840864, 0.64396316
336, 561363699, 0.4265469, 0.6238321, -0.11851621, 0.64408493
337, 561380366, 0.42651778, 0.6237831, -0.11837744, 0.6441771
338, 561397033, 0.42635787, 0.6237534, -0.118266925, 0.64433193
339, 561413700, 0.42627573, 0.6236355, -0.11856681, 0.6444453
340, 561430367, 0.42613342, 0.6235854, -0.11870486, 0.6445625
341, 561447034, 0.42587516, 0.6236334, -0.11873368, 0.64468145
342, 561463701, 0.42572623, 0.62363136, -0.11873611, 0.64478123
343, 561480368, 0.42566803, 0.6236139, -0.11888357, 0.6448093
344, 561497035, 0.4255837, 0.6237124, -0.118709296, 0.6448019
345, 561513702, 0.4256034, 0.62376714, -0.118811056, 0.64471734
346, 561530369, 0.4256408, 0.6238243, -0.11894529, 0.64461255
347, 561547036, 0.4256517, 0.6239352, -0.118985236, 0.6444906
348, 561563703, 0.42567992, 0.62403977, -0.11901179, 0.64436585
349, 561580370, 0.4257807, 0.624063, -0.119163305, 0.64424866
350, 561597037, 0.42585582, 0.62412894, -0.11913895, 0.64413965
351, 561613704, 0.4259138, 0.62422574, -0.11894713, 0.6440429
352, 561630371, 0.42597064, 0.62426865, -0.1188764, 0.64397675
353, 561647038, 0.42601612, 0.624306, -0.11884408, 0.64391637
354, 561663705, 0.42605588, 0.6243495, -0.1187763, 0.6438605
355, 561680372, 0.42607135, 0.6244023, -0.118698485, 0.6438135
356, 561697039, 0.4260791, 0.6244558, -0.11860195, 0.6437742
357, 561713706, 0.4261469, 0.6245007, -0.11848605, 0.64370716
358, 561730373, 0.42626354, 0.62456644, -0.11835275, 0.6435907
359, 561747040, 0.42640132, 0.62465376, -0.118245214, 0.6434344
360, 561763707, 0.42654264, 0.62474823, -0.11810204, 0.6432752
361, 561780374, 0.42671213, 0.62482345, -0.11804468, 0.64310026
362, 561797041, 0.42684484, 0.6249065, -0.1179662, 0.64294595
363, 561813708, 0.4269545, 0.62501025, -0.11787477, 0.64278895
364, 561830375, 0.427036, 0.6251118, -0.11777755, 0.6426539
365, 561847042, 0.42712128, 0.6252056, -0.1176912, 0.64252186
366, 561863709, 0.42719355, 0.62529796, -0.11766106, 0.6423894
367, 561880376, 0.4272431, 0.6254268, -0.1175633, 0.6422489
368, 561897043, 0.42726055, 0.6256018, -0.117390804, 0.6420984
369, 561913710, 0.4273088, 0.6257409, -0.117281735, 0.64195055
370, 561930377, 0.42736453, 0.62585133, -0.11721121, 0.64181864
371, 561947044, 0.42742082, 0.6259543, -0.11712061, 0.64169735
372, 561963711, 0.42748627, 0.6260312, -0.11705491, 0.64159065
373, 561980378, 0.42743763, 0.6261819, -0.11677247, 0.64152753
374, 561997045, 0.42743757, 0.62626266, -0.11663825, 0.6414731
375, 562013712, 0.42745402, 0.6263337, -0.11649095, 0.64141965
376, 562030379, 0.42740643, 0.6264247, -0.11626927, 0.64140284
377, 562047046, 0.42737326, 0.6264638, -0.11613774, 0.64141035
378, 562063713, 0.42728853, 0.62653345, -0.11591068, 0.6414399
379, 562080380, 0.42727596, 0.62656415, -0.115748726, 0.64144754
380, 562097047, 0.4272831, 0.62657416, -0.11561054, 0.641458
381, 562113714, 0.42723787, 0.62661016, -0.115392394, 0.6414921
382, 562130381, 0.42713684, 0.6266219, -0.115164034, 0.6415891
383, 562147048, 0.4271526, 0.62653863, -0.11534033, 0.6416281
384, 562163715, 0.4270883, 0.62659305, -0.11505647, 0.641669
385, 562180382, 0.42714277, 0.6265459, -0.11501088, 0.6416866
386, 562197049, 0.42722422, 0.62652093, -0.11488091, 0.6416802
387, 562213716, 0.42721424, 0.6265274, -0.114628226, 0.64172566
388, 562230383, 0.4272322, 0.62644494, -0.11464475, 0.6417913
389, 562247050, 0.42726347, 0.6263019, -0.11483907, 0.6418755
390, 562263717, 0.42714727, 0.6262805, -0.114787646, 0.6419826
391, 562280384, 0.4270299, 0.62627023, -0.114756174, 0.64207655
392, 562297051, 0.42699435, 0.6262655, -0.11471122, 0.6421128
393, 562313718, 0.42698535, 0.62628543, -0.114614695, 0.6421164
394, 562330385, 0.4269961, 0.6262498, -0.114598356, 0.642147
395, 562347052, 0.4270314, 0.6262121, -0.11460682, 0.64215875
396, 562363719, 0.4270909, 0.62615734, -0.114657514, 0.6421635
397, 562380386, 0.4270453, 0.6261696, -0.114553735, 0.64220047
398, 562397053, 0.42702752, 0.62616056, -0.114537, 0.64222413
399, 562413720, 0.42702553, 0.6261166, -0.11456723, 0.6422629
