PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
210, 559328256, 0.37997442, 0.42715204, -0.50158995, 0.6492829
211, 559344923, 0.3798451, 0.4271137, -0.501676, 0.6493172
212, 559361590, 0.37971696, 0.4270465, -0.5018024, 0.6493387
213, 559378257, 0.3795299, 0.42703533, -0.5019106, 0.64937174
214, 559394924, 0.37933064, 0.42701915, -0.5020109, 0.64942133
215, 559411591, 0.37915468, 0.42695543, -0.50214726, 0.64946055
216, 559428258, 0.37901118, 0.4268857, -0.50226766, 0.64949703
217, 559444925, 0.3788654, 0.42681652, -0.5023938, 0.64953
218, 559461592, 0.37873155, 0.42673138, -0.502511, 0.6495734
219, 559478259, 0.37860215, 0.4265951, -0.50265247, 0.6496288
220, 559494926, 0.37848192, 0.42646688, -0.5027577, 0.64970165
221, 559511593, 0.37838215, 0.4263809, -0.5028477, 0.64974654
222, 559528260, 0.37825623, 0.42633894, -0.502956, 0.6497636
223, 559544927, 0.37807873, 0.42632326, -0.5030493, 0.6498049
224, 559561594, 0.3778999, 0.4262853, -0.50314474, 0.64986
225, 559578261, 0.37772068, 0.42627507, -0.5032113, 0.6499194
226, 559594928, 0.37756038, 0.42624128, -0.50328, 0.64998144
227, 559611595, 0.3773758, 0.42627707, -0.50329643, 0.6500525
228, 559628262, 0.37722644, 0.42631555, -0.5033023, 0.6501094
229, 559644929, 0.37710163, 0.4263285, -0.50332546, 0.65015537
230, 559661596, 0.3770294, 0.42626205, -0.50334424, 0.65022624
231, 559678263, 0.37695867, 0.42621353, -0.50333947, 0.6503027
232, 559694930, 0.37689924, 0.42622757, -0.5033476, 0.6503217
233, 559711597, 0.37685812, 0.42619726, -0.50336236, 0.650354
234, 559728264, 0.37691504, 0.42613652, -0.50329727, 0.6504111
235, 559744931, 0.37699723, 0.42611754, -0.5031754, 0.6504702
236, 559761598, 0.37701625, 0.42610708, -0.50317043, 0.65046984
237, 559778265, 0.37692034, 0.42617792, -0.5031428, 0.6505004
238, 559794932, 0.37678507, 0.42630273, -0.5030692, 0.65055394
239, 559811599, 0.37665287, 0.42641407, -0.50301194, 0.65060186
240, 559828266, 0.37656173, 0.4265264, -0.50293183, 0.65064275
241, 559844933, 0.37644267, 0.42664486, -0.50286967, 0.6506821
242, 559861600, 0.3763074, 0.42677632, -0.50282186, 0.65071106
243, 559878267, 0.3762105, 0.42692235, -0.50275165, 0.65072566
244, 559894934, 0.37610012, 0.4270807, -0.502683, 0.6507386
245, 559911601, 0.376054, 0.42722392, -0.5026315, 0.650711
246, 559928268, 0.37599975, 0.42738602, -0.50256455, 0.6506876
247, 559944935, 0.37599948, 0.42748922, -0.50253594, 0.6506421
248, 559961602, 0.3759796, 0.42756453, -0.5025098, 0.6506243
249, 559978269, 0.37592852, 0.42769855, -0.5023801, 0.6506659
250, 559994936, 0.37592235, 0.4277516, -0.50232553, 0.65067655
251, 560011603, 0.37585652, 0.42783374, -0.5022382, 0.65072805
252, 560028270, 0.37576428, 0.42793784, -0.5021499, 0.650781
253, 560044937, 0.37566274, 0.42804384, -0.50209785, 0.6508101
254, 560061604, 0.37556604, 0.42818022, -0.50200474, 0.6508481
255, 560078271, 0.37551475, 0.4282994, -0.5019109, 0.6508715
256, 560094938, 0.3754551, 0.42842856, -0.5017937, 0.65091145
257, 560111605, 0.37542433, 0.4285207, -0.5017214, 0.6509242
258, 560128272, 0.37538636, 0.42862314, -0.5016482, 0.6509351
259, 560144939, 0.3753935, 0.42870232, -0.5015724, 0.6509373
260, 560161606, 0.37544796, 0.42873296, -0.501536, 0.6509137
261, 560178273, 0.37549874, 0.4287837, -0.50149566, 0.65088195
262, 560194940, 0.37551647, 0.42882797, -0.5014721, 0.6508609
263, 560211607, 0.3755081, 0.42886785, -0.5014681, 0.6508423
264, 560228274, 0.37550455, 0.42890406, -0.5014476, 0.6508363
265, 560244941, 0.37553042, 0.42890948, -0.5014463, 0.6508188
266, 560261608, 0.3755664, 0.4289105, -0.5014436, 0.6507995
267, 560278275, 0.37561044, 0.42891648, -0.5014524, 0.6507634
268, 560294942, 0.37567228, 0.4289187, -0.5014635, 0.6507177
269, 560311609, 0.37571508, 0.42891473, -0.50148916, 0.65067583
270, 560328276, 0.37577817, 0.4289475, -0.5014829, 0.65062267
271, 560344943, 0.375843, 0.4289891, -0.5014813, 0.6505589
272, 560361610, 0.3758863, 0.42900932, -0.50148445, 0.6505181
273, 560378277, 0.37592766, 0.42904627, -0.5014849, 0.65046966
274, 560394944, 0.37597057, 0.42910334, -0.50148416, 0.6504078
275, 560411611, 0.37596527, 0.42921424, -0.50150055, 0.65032494
276, 560428278, 0.37591723, 0.42937323, -0.50149816, 0.6502496
277, 560444945, 0.37586188, 0.42952278, -0.501487, 0.65019137
278, 560461612, 0.37582147, 0.4296672, -0.5014388, 0.6501565
279, 560478279, 0.3757739, 0.42977795, -0.5014153, 0.6501289
280, 560494946, 0.37572944, 0.42981672, -0.5014161, 0.65012836
281, 560511613, 0.3757123, 0.42980346, -0.50142115, 0.65014315
282, 560528280, 0.37568468, 0.42984802, -0.5014154, 0.65013427
283, 560544947, 0.3756715, 0.42985967, -0.5014116, 0.6501369
284, 560561614, 0.37571043, 0.4298255, -0.5013492, 0.6501851
285, 560578281, 0.3757426, 0.42981964, -0.50125635, 0.650242
286, 560594948, 0.37569296, 0.42981735, -0.5012594, 0.6502698
287, 560611615, 0.37557805, 0.42987755, -0.50122535, 0.65032274
288, 560628282, 0.37544248, 0.4299148, -0.50121886, 0.65038145
289, 560644949, 0.3753095, 0.42995864, -0.50123084, 0.65041995
290, 560661616, 0.37524065, 0.43002123, -0.5011963, 0.650445
291, 560678283, 0.3751945, 0.43004438, -0.50116193, 0.6504826
292, 560694950, 0.37516034, 0.4300362, -0.50115854, 0.6505104
293, 560711617, 0.37515026, 0.43003383, -0.5011615, 0.65051556
294, 560728284, 0.3751633, 0.43003714, -0.50117725, 0.65049374
295, 560744951, 0.37521383, 0.43000132, -0.5012108, 0.65046227
296, 560761618, 0.3752837, 0.42997748, -0.5012273, 0.6504251
297, 560778285, 0.37538522, 0.42992187, -0.5012677, 0.65037215
298, 560794952, 0.37542275, 0.4298576, -0.50130546, 0.6503638
299, 560811619, 0.3754954, 0.42980745, -0.50128084, 0.650374
300, 560828286, 0.3755766, 0.42970476, -0.5013245, 0.6503613
301, 560844953, 0.37557647, 0.42967167, -0.501384, 0.65033746
302, 560861620, 0.37558976, 0.4296523, -0.5014333, 0.6503045
303, 560878287, 0.3756193, 0.42963618, -0.50145423, 0.650282
304, 560894954, 0.37568226, 0.4295875, -0.50147694, 0.65026027
305, 560911621, 0.37576944, 0.4295507, -0.5014751, 0.6502357
306, 560928288, 0.3758277, 0.42952925, -0.50147, 0.6502199
307, 560944955, 0.37585437, 0.42951798, -0.5014819, 0.6502028
308, 560961622, 0.3758805, 0.42948502, -0.50152653, 0.650175
309, 560978289, 0.3759117, 0.4294635, -0.50155914, 0.65014607
310, 560994956, 0.3759886, 0.42941612, -0.50158644, 0.6501119
311, 561011623, 0.37608594, 0.429366, -0.5016101, 0.6500705
312, 561028290, 0.37614387, 0.42933306, -0.50160754, 0.6500607
313, 561044957, 0.3761653, 0.4292961, -0.5016104, 0.6500705
314, 561061624, 0.3761423, 0.4292897, -0.5016021, 0.65009445
315, 561078291, 0.3761259, 0.42930636, -0.501604, 0.65009135
316, 561094958, 0.37611482, 0.42929733, -0.50162065, 0.650091
317, 561111625, 0.37612268, 0.42927712, -0.5016066, 0.6501105
318, 561128292, 0.37612626, 0.4292574, -0.50156105, 0.6501567
319, 561144959, 0.37615693, 0.42921245, -0.5015332, 0.65019006
320, 561161626, 0.37619632, 0.4291767, -0.5014642, 0.6502441
321, 561178293, 0.37625054, 0.42909846, -0.501392, 0.6503201
322, 561194960, 0.37627938, 0.4289809, -0.50134647, 0.6504161
323, 561211627, 0.3763106, 0.42884657, -0.5013199, 0.65050715
324, 561228294, 0.37629884, 0.4287012, -0.5013046, 0.6506214
325, 561244961, 0.37628442, 0.428565, -0.50127596, 0.6507415
326, 561261628, 0.3762625, 0.42841393, -0.5012421, 0.65087974
327, 561278295, 0.37621915, 0.4282757, -0.50121903, 0.6510137
328, 561294962, 0.37616906, 0.42814288, -0.5011779, 0.6511615
329, 561311629, 0.37616906, 0.42800722, -0.5011529, 0.65127
330, 561328296, 0.3761733, 0.42784756, -0.50113976, 0.6513825
331, 561344963, 0.37614182, 0.4277024, -0.50115335, 0.65148556
332, 561361630, 0.37612608, 0.42759332, -0.5011785, 0.65154684
333, 561378297, 0.37611985, 0.42748183, -0.50119925, 0.65160763
334, 561394964, 0.37616947, 0.42730084, -0.5012341, 0.65167093
335, 561411631, 0.37624353, 0.42717987, -0.5011809, 0.65174836
336, 561428298, 0.37622628, 0.42709613, -0.5012498, 0.6517603
337, 561444965, 0.3761493, 0.42705333, -0.5013371, 0.65176564
338, 561461632, 0.37605637, 0.42701745, -0.5014348, 0.6517677
339, 561478299, 0.3760081, 0.42696592, -0.5015205, 0.65176326
340, 561494966, 0.37596592, 0.4269242, -0.50158554, 0.6517648
341, 561511633, 0.37592763, 0.4269065, -0.50163615, 0.6517595
342, 561528300, 0.37592953, 0.42688957, -0.5017207, 0.65170443
343, 561544967, 0.37598097, 0.4268857, -0.5017874, 0.65162593
344, 561561634, 0.3760644, 0.42690885, -0.5018692, 0.6514996
345, 561578301, 0.37620908, 0.42692596, -0.5019455, 0.6513462
346, 561594968, 0.37632635, 0.42694333, -0.50197786, 0.65124214
347, 561611635, 0.3764527, 0.42695785, -0.50202525, 0.65112305
348, 561628302, 0.3765328, 0.42693603, -0.5020927, 0.65103894
349, 561644969, 0.37658238, 0.42696387, -0.5020691, 0.65101016
350, 561661636, 0.376651, 0.4269704, -0.5021235, 0.65092427
351, 561678303, 0.37665617, 0.42701292, -0.5021754, 0.6508533
352, 561694970, 0.37661818, 0.42707726, -0.5022018, 0.6508126
353, 561711637, 0.37658045, 0.42717147, -0.50219995, 0.65077406
354, 561728304, 0.37654626, 0.42730767, -0.50217235, 0.65072584
355, 561744971, 0.37657905, 0.42746174, -0.50210994, 0.65065396
356, 561761638, 0.3766136, 0.42763916, -0.5020451, 0.65056723
357, 561778305, 0.37667933, 0.42775577, -0.5020028, 0.6504852
358, 561794972, 0.376769, 0.42786235, -0.5019431, 0.6504093
359, 561811639, 0.37686867, 0.42793107, -0.5018999, 0.65033966
360, 561828306, 0.3769782, 0.42800283, -0.5018513, 0.6502663
361, 561844973, 0.37710384, 0.4280553, -0.5018085, 0.65019184
362, 561861640, 0.3771939, 0.42815158, -0.50174445, 0.6501257
363, 561878307, 0.377251, 0.42826942, -0.5016828, 0.6500626
364, 561894974, 0.3772608, 0.42841333, -0.50162506, 0.65000665
365, 561911641, 0.37723997, 0.4285808, -0.50158477, 0.6499395
366, 561928308, 0.37721664, 0.42874134, -0.5015431, 0.6498793
367, 561944975, 0.3772316, 0.42890102, -0.5014556, 0.6498327
368, 561961642, 0.37724617, 0.42903778, -0.5013566, 0.64981043
369, 561978309, 0.37726873, 0.4291618, -0.5012552, 0.6497936
370, 561994976, 0.37726188, 0.42929086, -0.5011716, 0.64977676
371, 562011643, 0.37719068, 0.42946765, -0.5010686, 0.6497807
372, 562028310, 0.3771214, 0.42964056, -0.5009516, 0.64979696
373, 562044977, 0.37704727, 0.42980716, -0.5008248, 0.6498276
374, 562061644, 0.37697247, 0.42995384, -0.5007239, 0.64985156
375, 562078311, 0.37687087, 0.4301254, -0.50059706, 0.64989483
376, 562094978, 0.3767409, 0.43029097, -0.50049853, 0.6499364
377, 562111645, 0.37659717, 0.43044013, -0.50039387, 0.65000147
378, 562128312, 0.37649152, 0.4305738, -0.50028795, 0.6500557
379, 562144979, 0.37642533, 0.43065068, -0.50019777, 0.6501125
380, 562161646, 0.37633416, 0.43070528, -0.5001352, 0.65017724
381, 562178313, 0.37623087, 0.43082467, -0.5000445, 0.6502276
382, 562194980, 0.37613863, 0.4308671, -0.50001204, 0.65027785
383, 562211647, 0.37612405, 0.43083036, -0.49989438, 0.65040106
384, 562228314, 0.37614748, 0.43082377, -0.49970663, 0.6505362
385, 562244981, 0.3761514, 0.43077114, -0.49963826, 0.65062124
386, 562261648, 0.37609708, 0.43074134, -0.4995843, 0.6507138
387, 562278315, 0.3760194, 0.43070683, -0.49954364, 0.6508128
388, 562294982, 0.3758971, 0.4306847, -0.49953887, 0.6509018
389, 562311649, 0.3758019, 0.43070096, -0.4995165, 0.6509632
390, 562328316, 0.37570825, 0.43073538, -0.4994545, 0.65104204
391, 562344983, 0.37560248, 0.43076497, -0.49940437, 0.6511218
392, 562361650, 0.37549984, 0.430764, -0.4993568, 0.6512181
393, 562378317, 0.37541935, 0.43073207, -0.4993192, 0.65131444
394, 562394984, 0.3753763, 0.43070012, -0.49927023, 0.65139794
395, 562411651, 0.3753341, 0.43067598, -0.499223, 0.6514745
396, 562428318, 0.37529618, 0.43066663, -0.4992002, 0.65151995
397, 562444985, 0.37522858, 0.43067506, -0.49918017, 0.6515688
398, 562461652, 0.37515476, 0.43070003, -0.4991426, 0.65162337
399, 562478319, 0.3751067, 0.4307019, -0.49913436, 0.6516561
