PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
265, 560185714, 0.37297153, 0.6057214, -0.31021267, 0.6306838
266, 560202381, 0.37297618, 0.60565954, -0.31025273, 0.63072073
267, 560219048, 0.37298083, 0.60563827, -0.3103039, 0.63071316
268, 560235715, 0.37300473, 0.605671, -0.31035358, 0.63064325
269, 560252382, 0.37300926, 0.60571253, -0.31038398, 0.6305856
270, 560269049, 0.37298143, 0.6057579, -0.31042036, 0.63054067
271, 560285716, 0.37293553, 0.6058238, -0.310434, 0.6304978
272, 560302383, 0.37290928, 0.6059046, -0.3104527, 0.63042647
273, 560319050, 0.37291667, 0.6059454, -0.31044948, 0.6303843
274, 560335717, 0.37294227, 0.6059431, -0.3104177, 0.630387
275, 560352384, 0.37291095, 0.60598326, -0.3104175, 0.63036704
276, 560369051, 0.37284523, 0.6060557, -0.3103911, 0.6303494
277, 560385718, 0.37277427, 0.60611266, -0.31036326, 0.63035023
278, 560402385, 0.37271726, 0.6061527, -0.31030437, 0.6303745
279, 560419052, 0.3726911, 0.6061908, -0.31027818, 0.63036627
280, 560435719, 0.37269494, 0.6062474, -0.31020936, 0.63034344
281, 560452386, 0.37272793, 0.6062666, -0.31013027, 0.6303444
282, 560469053, 0.37273878, 0.6062868, -0.31010884, 0.630329
283, 560485720, 0.37272048, 0.606317, -0.3100594, 0.6303352
284, 560502387, 0.37267882, 0.6063742, -0.31000438, 0.63033193
285, 560519054, 0.37264875, 0.6063958, -0.30991635, 0.6303719
286, 560535721, 0.37257037, 0.6064399, -0.30982342, 0.63042164
287, 560552388, 0.37245157, 0.60653526, -0.30972597, 0.63044804
288, 560569055, 0.37235188, 0.6066079, -0.30969182, 0.63045377
289, 560585722, 0.3723237, 0.6065405, -0.30963606, 0.6305627
290, 560602389, 0.37229547, 0.6065171, -0.3096551, 0.63059264
291, 560619056, 0.37234452, 0.6064653, -0.30962336, 0.6306289
292, 560635723, 0.372413, 0.60649484, -0.30959868, 0.63057214
293, 560652390, 0.3724936, 0.60653114, -0.30954397, 0.6305166
294, 560669057, 0.37255907, 0.60655695, -0.30954933, 0.63045037
295, 560685724, 0.37261406, 0.60646325, -0.3095617, 0.6305019
296, 560702391, 0.37260556, 0.60646874, -0.3096235, 0.6304713
297, 560719058, 0.37256837, 0.6064687, -0.3096651, 0.63047284
298, 560735725, 0.37250847, 0.6065188, -0.30969512, 0.6304455
299, 560752392, 0.37243828, 0.6066184, -0.30971494, 0.63038146
300, 560769059, 0.3723763, 0.60669124, -0.30977097, 0.63032037
301, 560785726, 0.37230512, 0.6067412, -0.3098354, 0.6302827
302, 560802393, 0.37224707, 0.60674345, -0.30985844, 0.6303034
303, 560819060, 0.37220323, 0.6067305, -0.30988976, 0.63032633
304, 560835727, 0.37217999, 0.6067091, -0.3099451, 0.6303335
305, 560852394, 0.37216735, 0.6066584, -0.3099876, 0.6303688
306, 560869061, 0.3721285, 0.60663885, -0.31005168, 0.630379
307, 560885728, 0.37205052, 0.60667306, -0.31014252, 0.6303475
308, 560902395, 0.37202114, 0.60666245, -0.31025013, 0.6303221
309, 560919062, 0.37205428, 0.6065866, -0.31035405, 0.63032436
310, 560935729, 0.37210956, 0.6065049, -0.31039676, 0.6303493
311, 560952396, 0.3721576, 0.60648906, -0.31038895, 0.6303401
312, 560969063, 0.3721856, 0.6064749, -0.3103962, 0.6303335
313, 560985730, 0.37216526, 0.6065306, -0.31043088, 0.6302749
314, 561002397, 0.37214628, 0.606526, -0.3104368, 0.6302877
315, 561019064, 0.37211362, 0.60653883, -0.31048697, 0.6302699
316, 561035731, 0.37210232, 0.60652214, -0.31047457, 0.6302986
317, 561052398, 0.3720744, 0.6065186, -0.31043422, 0.63033825
318, 561069065, 0.37201312, 0.60651433, -0.31036827, 0.6304112
319, 561085732, 0.3719055, 0.6065249, -0.31035185, 0.6304726
320, 561102399, 0.37181744, 0.6063919, -0.31022164, 0.63071644
321, 561119066, 0.37173554, 0.6063039, -0.3100666, 0.6309255
322, 561135733, 0.37164214, 0.60622114, -0.3099525, 0.6311161
323, 561152400, 0.37153903, 0.6062314, -0.3098328, 0.63122576
324, 561169067, 0.3714551, 0.6061695, -0.3097107, 0.6313945
325, 561185734, 0.37140554, 0.60601354, -0.30961338, 0.6316211
326, 561202401, 0.3713736, 0.60584456, -0.3095763, 0.63182014
327, 561219068, 0.37141442, 0.60561997, -0.30950162, 0.6320479
328, 561235735, 0.37147862, 0.60545146, -0.3094543, 0.63219494
329, 561252402, 0.37156656, 0.60530084, -0.30940238, 0.63231283
330, 561269069, 0.3716578, 0.60518277, -0.3094406, 0.6323534
331, 561285736, 0.37178433, 0.60508096, -0.3095031, 0.632346
332, 561302403, 0.3719298, 0.60495126, -0.30958226, 0.6323456
333, 561319070, 0.37208343, 0.604843, -0.3096697, 0.63231605
334, 561335737, 0.3722173, 0.604784, -0.30972123, 0.6322684
335, 561352404, 0.37227833, 0.60481155, -0.30982533, 0.6321552
336, 561369071, 0.3723157, 0.6048423, -0.30988246, 0.63207567
337, 561385738, 0.37233, 0.60491323, -0.30993354, 0.6319743
338, 561402405, 0.37237817, 0.6049452, -0.310028, 0.6318692
339, 561419072, 0.37246764, 0.604898, -0.31008282, 0.63183475
340, 561435739, 0.37250742, 0.6049499, -0.31019178, 0.6317081
341, 561452406, 0.37251976, 0.60496783, -0.31025252, 0.6316537
342, 561469073, 0.3725103, 0.6050445, -0.3102937, 0.6315657
343, 561485740, 0.3725099, 0.60506797, -0.31033334, 0.63152397
344, 561502407, 0.37250477, 0.60506755, -0.31041783, 0.6314859
345, 561519074, 0.37247887, 0.6050907, -0.3104953, 0.6314407
346, 561535741, 0.37239185, 0.60514736, -0.3105133, 0.63142896
347, 561552408, 0.37227583, 0.6052764, -0.31051147, 0.6313746
348, 561569075, 0.3721404, 0.60542625, -0.31053862, 0.6312974
349, 561585742, 0.37210694, 0.6054699, -0.3105536, 0.63126796
350, 561602409, 0.37218294, 0.6053916, -0.3105662, 0.63129205
351, 561619076, 0.37230387, 0.605253, -0.31056884, 0.6313523
352, 561635743, 0.3724042, 0.6051401, -0.31056723, 0.6314022
353, 561652410, 0.37250465, 0.60505146, -0.31055212, 0.6314352
354, 561669077, 0.37259105, 0.60495925, -0.31052533, 0.6314858
355, 561685744, 0.3726686, 0.6048631, -0.3104896, 0.6315497
356, 561702411, 0.37273204, 0.6048482, -0.31045526, 0.6315434
357, 561719078, 0.3727936, 0.60484445, -0.31041908, 0.6315284
358, 561735745, 0.37285227, 0.6048604, -0.31040096, 0.6314875
359, 561752412, 0.37293714, 0.6048503, -0.3104275, 0.631434
360, 561769079, 0.37300885, 0.6048372, -0.31049234, 0.6313724
361, 561785746, 0.37308702, 0.60476595, -0.3105133, 0.63138396
362, 561802413, 0.37311497, 0.60471857, -0.31052625, 0.63140655
363, 561819080, 0.37313387, 0.60470665, -0.3104914, 0.631424
364, 561835747, 0.37313747, 0.60469544, -0.31043968, 0.6314579
365, 561852414, 0.3731521, 0.604719, -0.3103937, 0.6314494
366, 561869081, 0.37316453, 0.6047254, -0.31035975, 0.6314525
367, 561885748, 0.3731899, 0.60466355, -0.31036338, 0.631495
368, 561902415, 0.3732174, 0.6046177, -0.310351, 0.63152874
369, 561919082, 0.3732528, 0.60456306, -0.31028444, 0.6315928
370, 561935749, 0.37326697, 0.60455775, -0.31025642, 0.6316032
371, 561952416, 0.37327197, 0.6045629, -0.31018627, 0.6316298
372, 561969083, 0.37326592, 0.6045989, -0.3101313, 0.63162595
373, 561985750, 0.37328714, 0.6046007, -0.31009236, 0.6316307
374, 562002417, 0.37327546, 0.6046251, -0.31002936, 0.6316452
375, 562019084, 0.37324733, 0.6046537, -0.30993786, 0.6316794
376, 562035751, 0.3732032, 0.60472316, -0.3098691, 0.6316728
377, 562052418, 0.3731627, 0.60477614, -0.30982208, 0.6316691
378, 562069085, 0.37319067, 0.6047339, -0.30978376, 0.6317118
379, 562085752, 0.37322405, 0.6046968, -0.30970535, 0.6317661
380, 562102419, 0.37325123, 0.6046793, -0.30962455, 0.6318064
381, 562119086, 0.37324324, 0.6047304, -0.3095398, 0.6318035
382, 562135753, 0.3732303, 0.60478616, -0.30946103, 0.6317965
383, 562152420, 0.37324437, 0.60479414, -0.309362, 0.63182896
384, 562169087, 0.37327698, 0.6047584, -0.30929932, 0.63187474
385, 562185754, 0.37332296, 0.60470223, -0.30922958, 0.63193536
386, 562202421, 0.37338042, 0.60465544, -0.30912733, 0.63199633
387, 562219088, 0.37338752, 0.604722, -0.30906644, 0.6319582
388, 562235755, 0.37340555, 0.6047569, -0.30903238, 0.6319307
389, 562252422, 0.37340948, 0.6047549, -0.3090436, 0.6319248
390, 562269089, 0.37343, 0.6047301, -0.30909842, 0.63190955
391, 562285756, 0.37345007, 0.60472786, -0.3091234, 0.6318876
392, 562302423, 0.3734724, 0.60476327, -0.30913818, 0.6318333
393, 562319090, 0.3734761, 0.6048151, -0.30918312, 0.6317595
394, 562335757, 0.37348613, 0.6048593, -0.3092263, 0.6316902
395, 562352424, 0.3734598, 0.6049324, -0.30927625, 0.6316112
396, 562369091, 0.37339148, 0.6049946, -0.30934146, 0.6315602
397, 562385758, 0.37328398, 0.6050417, -0.30938983, 0.63155496
398, 562402425, 0.37315091, 0.6051446, -0.30941603, 0.6315221
399, 562419092, 0.3730306, 0.6052542, -0.3094252, 0.63148373
