PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
236, 559714891, 0.30538723, 0.65000373, -0.25359544, 0.64801484
237, 559731558, 0.3051669, 0.6500734, -0.2533988, 0.64812565
238, 559748225, 0.3051836, 0.6499707, -0.2534564, 0.64819825
239, 559764892, 0.30526176, 0.6499517, -0.25365624, 0.6481024
240, 559781559, 0.30524537, 0.6500404, -0.2537255, 0.6479941
241, 559798226, 0.3053022, 0.65001166, -0.253785, 0.64797276
242, 559814893, 0.3053262, 0.6500012, -0.25366974, 0.64801705
243, 559831560, 0.30529195, 0.65008307, -0.25356528, 0.647992
244, 559848227, 0.30531803, 0.65013516, -0.25349754, 0.647954
245, 559864894, 0.3055245, 0.6500882, -0.2537031, 0.6478232
246, 559881561, 0.30554757, 0.65013456, -0.2537151, 0.64776105
247, 559898228, 0.3053347, 0.6503409, -0.2534439, 0.6477606
248, 559914895, 0.30518988, 0.6504888, -0.25321704, 0.6477689
249, 559931562, 0.30511138, 0.65062493, -0.25310183, 0.6477143
250, 559948229, 0.30509022, 0.6507305, -0.25304696, 0.64763963
251, 559964896, 0.30508173, 0.6508403, -0.25294715, 0.64757234
252, 559981563, 0.30510336, 0.6508333, -0.25282407, 0.6476172
253, 559998230, 0.3051321, 0.65084, -0.252745, 0.6476278
254, 560014897, 0.30504826, 0.65090823, -0.25260136, 0.6476548
255, 560031564, 0.3050786, 0.6509194, -0.25254637, 0.6476507
256, 560048231, 0.30509058, 0.65094036, -0.25234708, 0.64770174
257, 560064898, 0.30507737, 0.65101224, -0.25213626, 0.64771765
258, 560081565, 0.3050966, 0.65106004, -0.2519955, 0.6477154
259, 560098232, 0.3050024, 0.65114886, -0.2517953, 0.6477485
260, 560114899, 0.30478778, 0.6512611, -0.2514873, 0.6478563
261, 560131566, 0.30478674, 0.6513083, -0.25144446, 0.64782596
262, 560148233, 0.30477142, 0.65135604, -0.25144294, 0.64778566
263, 560164900, 0.30459917, 0.6514559, -0.25126144, 0.6478366
264, 560181567, 0.3045483, 0.65149057, -0.25115585, 0.6478666
265, 560198234, 0.3045539, 0.65152156, -0.25120306, 0.64781445
266, 560214901, 0.30467173, 0.6514917, -0.251322, 0.647743
267, 560231568, 0.30488774, 0.65142155, -0.25145307, 0.6476611
268, 560248235, 0.30501875, 0.6514318, -0.25153932, 0.6475556
269, 560264902, 0.30502704, 0.6514642, -0.25150046, 0.6475341
270, 560281569, 0.304956, 0.65151286, -0.25141913, 0.6475502
271, 560298236, 0.30484658, 0.6515807, -0.25132993, 0.64756805
272, 560314903, 0.3047814, 0.65162885, -0.2512413, 0.6475849
273, 560331570, 0.30475867, 0.65163726, -0.2511578, 0.6476194
274, 560348237, 0.3047666, 0.65168, -0.2511605, 0.6475717
275, 560364904, 0.30476278, 0.6517582, -0.25126904, 0.6474527
276, 560381571, 0.30477864, 0.651789, -0.25140437, 0.6473616
277, 560398238, 0.30469713, 0.65186787, -0.25140634, 0.6473198
278, 560414905, 0.3046026, 0.6519732, -0.25126615, 0.64731264
279, 560431572, 0.3045691, 0.6520782, -0.25122634, 0.6472381
280, 560448239, 0.30455703, 0.6521175, -0.2511839, 0.6472206
281, 560464906, 0.30443665, 0.6521825, -0.25105464, 0.6472619
282, 560481573, 0.30430824, 0.6522029, -0.25082448, 0.647391
283, 560498240, 0.30431768, 0.6522377, -0.25075874, 0.6473769
284, 560514907, 0.30422768, 0.65221006, -0.25058016, 0.64751613
285, 560531574, 0.30420005, 0.65224427, -0.2505414, 0.64750975
286, 560548241, 0.30422953, 0.65217954, -0.2504463, 0.64759785
287, 560564908, 0.30402935, 0.6522366, -0.25026137, 0.6477058
288, 560581575, 0.30402446, 0.65216696, -0.25027925, 0.64777124
289, 560598242, 0.30410543, 0.6521373, -0.2505192, 0.64767057
290, 560614909, 0.30389836, 0.6522912, -0.25039345, 0.6476614
291, 560631576, 0.30375206, 0.6523718, -0.25018656, 0.6477289
292, 560648243, 0.30370215, 0.65240926, -0.2500976, 0.64774865
293, 560664910, 0.30363837, 0.65241927, -0.24999341, 0.6478088
294, 560681577, 0.3035765, 0.6525228, -0.24991697, 0.647763
295, 560698244, 0.30359757, 0.65258324, -0.24982081, 0.64772934
296, 560714911, 0.30365792, 0.6526067, -0.24975258, 0.6477037
297, 560731578, 0.3036038, 0.65267605, -0.24969786, 0.64768016
298, 560748245, 0.30347162, 0.6527423, -0.24962062, 0.64770526
299, 560764912, 0.303374, 0.6527439, -0.24963053, 0.6477456
300, 560781579, 0.30343872, 0.6526986, -0.24975266, 0.6477139
301, 560798246, 0.30335027, 0.6527735, -0.24979728, 0.6476625
302, 560814913, 0.30328238, 0.65275276, -0.24984, 0.6476988
303, 560831580, 0.30323368, 0.6526764, -0.2500055, 0.6477347
304, 560848247, 0.30322117, 0.6525979, -0.25021768, 0.6477377
305, 560864914, 0.30323732, 0.65252745, -0.25038773, 0.64773536
306, 560881581, 0.3032651, 0.6524816, -0.25053543, 0.6477115
307, 560898248, 0.30333036, 0.6524561, -0.25073546, 0.64762914
308, 560914915, 0.30341488, 0.65238076, -0.25093368, 0.64758873
309, 560931582, 0.30355522, 0.6522525, -0.2511334, 0.6475747
310, 560948249, 0.30369955, 0.6521003, -0.25129145, 0.647599
311, 560964916, 0.30378738, 0.651959, -0.25142524, 0.64764816
312, 560981583, 0.30377072, 0.651797, -0.2514691, 0.647802
313, 560998250, 0.30364686, 0.65175235, -0.25152698, 0.64788246
314, 561014917, 0.30366698, 0.6516537, -0.2516301, 0.64793223
315, 561031584, 0.3037498, 0.6515246, -0.25178972, 0.64796126
316, 561048251, 0.30379984, 0.65138227, -0.2518591, 0.64805394
317, 561064918, 0.30386215, 0.65129787, -0.25197285, 0.6480654
318, 561081585, 0.30384785, 0.6512175, -0.2520553, 0.64812064
319, 561098252, 0.30378643, 0.6511557, -0.25205165, 0.6482129
320, 561114919, 0.3036627, 0.65107924, -0.2519324, 0.64839417
321, 561131586, 0.30358246, 0.65102285, -0.2519373, 0.6484865
322, 561148253, 0.3035915, 0.65086585, -0.25201732, 0.64860874
323, 561164920, 0.30367088, 0.6506514, -0.25226277, 0.6486911
324, 561181587, 0.30364576, 0.6504288, -0.25236937, 0.64888465
325, 561198254, 0.3034146, 0.6503074, -0.25226468, 0.6491551
326, 561214921, 0.30323222, 0.6501552, -0.2522056, 0.64941573
327, 561231588, 0.3031328, 0.64997387, -0.2523135, 0.64960164
328, 561248255, 0.30304968, 0.6497983, -0.25236073, 0.64979774
329, 561264922, 0.30297217, 0.64963174, -0.2523042, 0.65002257
330, 561281589, 0.30293304, 0.6494674, -0.2522728, 0.65021706
331, 561298256, 0.30297112, 0.6492807, -0.25230744, 0.6503724
332, 561314923, 0.30299243, 0.64909065, -0.25230333, 0.6505537
333, 561331590, 0.30307448, 0.6489547, -0.25235376, 0.65063155
334, 561348257, 0.30312806, 0.64876187, -0.25237936, 0.65078896
335, 561364924, 0.30319664, 0.64860386, -0.25253594, 0.6508538
336, 561381591, 0.30327576, 0.6484652, -0.25253803, 0.65095407
337, 561398258, 0.30317387, 0.6484274, -0.25236005, 0.6511084
338, 561414925, 0.30327463, 0.6482513, -0.2524785, 0.65119076
339, 561431592, 0.30345464, 0.64810866, -0.25282368, 0.651115
340, 561448259, 0.3033855, 0.6481672, -0.2527159, 0.65113074
341, 561464926, 0.3032681, 0.6482565, -0.25254565, 0.6511625
342, 561481593, 0.30327678, 0.64823264, -0.2525869, 0.65116626
343, 561498260, 0.30319905, 0.6483097, -0.25260088, 0.6511204
344, 561514927, 0.30303442, 0.64841413, -0.25244287, 0.6511543
345, 561531594, 0.3030074, 0.64848185, -0.2524991, 0.6510776
346, 561548261, 0.3029999, 0.6485332, -0.252601, 0.65099037
347, 561564928, 0.30286232, 0.6486558, -0.25260675, 0.6509302
348, 561581595, 0.30275694, 0.6487245, -0.25257215, 0.6509241
349, 561598262, 0.30276936, 0.6487454, -0.25269395, 0.65085024
350, 561614929, 0.3028103, 0.6487596, -0.25278273, 0.6507825
351, 561631596, 0.30295137, 0.6487231, -0.25285137, 0.65072656
352, 561648263, 0.3030113, 0.6487154, -0.25297567, 0.65065813
353, 561664930, 0.30313608, 0.6487002, -0.25307792, 0.6505754
354, 561681597, 0.3030895, 0.64882547, -0.25299418, 0.65050465
355, 561698264, 0.3030198, 0.6489592, -0.2527953, 0.6504811
356, 561714931, 0.30310005, 0.64901024, -0.25275633, 0.65040785
357, 561731598, 0.3032983, 0.6490065, -0.25288343, 0.6502698
358, 561748265, 0.3033486, 0.649113, -0.25285396, 0.65015143
359, 561764932, 0.30347285, 0.6492181, -0.25284946, 0.64999026
360, 561781599, 0.30371416, 0.649207, -0.2530448, 0.6498125
361, 561798266, 0.30389705, 0.6492046, -0.25314483, 0.6496905
362, 561814933, 0.3039776, 0.64923304, -0.25312015, 0.649634
363, 561831600, 0.30395317, 0.6493777, -0.25298518, 0.6495534
364, 561848267, 0.30390495, 0.64957374, -0.25291982, 0.64940536
365, 561864934, 0.30391586, 0.64969814, -0.2528513, 0.64930254
366, 561881601, 0.3037903, 0.6499312, -0.25269875, 0.64918745
367, 561898268, 0.30371356, 0.65017, -0.252588, 0.6490272
368, 561914935, 0.3037639, 0.65035915, -0.25262564, 0.6487996
369, 561931602, 0.30381355, 0.6505279, -0.25269797, 0.648579
370, 561948269, 0.30378145, 0.6507052, -0.25256684, 0.6484671
371, 561964936, 0.30371472, 0.6508545, -0.25230163, 0.6484518
372, 561981603, 0.30363742, 0.65097994, -0.25209585, 0.6484422
373, 561998270, 0.30354217, 0.65115225, -0.25185832, 0.6484061
374, 562014937, 0.30335444, 0.6513632, -0.25157994, 0.64839005
375, 562031604, 0.30323246, 0.65145767, -0.25137833, 0.6484305
376, 562048271, 0.30324617, 0.65152496, -0.2513204, 0.6483788
377, 562064938, 0.30314523, 0.651639, -0.25109032, 0.6484006
378, 562081605, 0.3030509, 0.65174484, -0.25083858, 0.64843565
379, 562098272, 0.30311996, 0.6517603, -0.25078192, 0.6484098
380, 562114939, 0.30317712, 0.65180343, -0.25070637, 0.648369
381, 562131606, 0.30302942, 0.6519463, -0.25050062, 0.64837384
382, 562148273, 0.30280894, 0.6520774, -0.2501493, 0.6484807
383, 562164940, 0.3027511, 0.65202594, -0.24999307, 0.6486197
384, 562181607, 0.30263025, 0.6520758, -0.24988656, 0.6486671
385, 562198274, 0.30255592, 0.65202165, -0.24959317, 0.64886904
386, 562214941, 0.30245104, 0.65204567, -0.2493564, 0.6489848
387, 562231608, 0.30247855, 0.65188795, -0.24934244, 0.6491358
388, 562248275, 0.30270907, 0.65172696, -0.24969284, 0.6490552
389, 562264942, 0.30247524, 0.6518604, -0.24943955, 0.6491277
390, 562281609, 0.30204636, 0.65209085, -0.24885258, 0.6493211
391, 562298276, 0.30199736, 0.6521411, -0.24863164, 0.64937824
392, 562314943, 0.30198494, 0.6522019, -0.24856314, 0.64934903
393, 562331610, 0.30190575, 0.6522686, -0.24835089, 0.6494003
394, 562348277, 0.30184355, 0.65235406, -0.24818422, 0.64940697
395, 562364944, 0.3018976, 0.6523603, -0.24807838, 0.6494159
396, 562381611, 0.30199444, 0.65235823, -0.2480916, 0.64936805
397, 562398278, 0.30203363, 0.6524037, -0.24800059, 0.6493388
398, 562414945, 0.30203095, 0.6524329, -0.24791516, 0.6493433
399, 562431612, 0.30214036, 0.65243685, -0.24798296, 0.64926267
