1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,good_or_bad
17.643356323242188,-81.78785705566406,-104.45687103271484,-2.7521820068359375,-72.3685531616211,38.09983825683594,1.594757080078125,-67.37083435058594,16.05131721496582,-8.529067993164062,-70.69036102294922,-72.18299102783203,-4.281177043914795,-76.19465637207031,123.88375854492188,1
17.564178466796875,-81.78317260742188,-104.2533950805664,-2.6731414794921875,-72.49047088623047,37.97785568237305,1.58807373046875,-67.33138275146484,16.19407081604004,-8.435989379882812,-70.55718231201172,-72.2986831665039,-4.059955596923828,-76.3296890258789,123.71192932128906,1
17.251800537109375,-81.73975372314453,-103.85100555419922,-2.34765625,-72.53787994384766,37.72901153564453,1.5243988037109375,-67.26606750488281,16.37124252319336,-8.3641357421875,-70.4062728881836,-72.41217041015625,-4.071767807006836,-76.47445678710938,123.73892211914062,1
16.806549072265625,-81.65028381347656,-103.2921371459961,-2.1405181884765625,-72.59054565429688,37.57563018798828,1.4528656005859375,-67.17041015625,16.524808883666992,-8.278861999511719,-70.27401733398438,-72.5036392211914,-4.186556816101074,-76.64876556396484,123.84143829345703,1
16.311767578125,-80.77576446533203,-102.92273712158203,-1.2842559814453125,-72.44032287597656,37.12030792236328,1.164154052734375,-66.1549301147461,16.868688583374023,-8.375289916992188,-70.1336898803711,-72.71345520019531,-4.406159400939941,-77.01213836669922,123.87198638916016,1
16.36529541015625,-80.77391052246094,-102.99622344970703,-1.284637451171875,-72.38783264160156,37.131675720214844,1.1680908203125,-66.14137268066406,16.877302169799805,-8.376266479492188,-70.12422943115234,-72.72589111328125,-4.3984761238098145,-77.00908660888672,123.85111236572266,1
16.439605712890625,-80.72655487060547,-103.12715911865234,-1.2549896240234375,-72.30998229980469,37.06127166748047,1.1331329345703125,-66.09809112548828,16.897602081298828,-8.438705444335938,-70.13019561767578,-72.69275665283203,-4.383480548858643,-76.9969482421875,123.81674194335938,1
16.81536865234375,-80.75384521484375,-103.49922943115234,-1.37384033203125,-72.27334594726562,37.02072525024414,1.151458740234375,-66.08230590820312,16.82767105102539,-8.56842041015625,-70.13846588134766,-72.57140350341797,-4.489633560180664,-76.9569091796875,123.87725830078125,1
16.857711791992188,-80.75363159179688,-103.5465087890625,-1.32513427734375,-72.24272155761719,36.92518997192383,1.191650390625,-66.1115951538086,16.78021812438965,-8.610115051269531,-70.1529769897461,-72.52117156982422,-4.498410224914551,-76.94771575927734,123.87294006347656,1
18.377838134765625,-80.95736694335938,-105.26217651367188,-1.575836181640625,-72.06842041015625,36.58329772949219,1.628204345703125,-66.3501205444336,16.019298553466797,-8.741813659667969,-70.44542694091797,-72.38090515136719,-4.563616752624512,-76.74234771728516,123.67545318603516,1
18.51513671875,-80.95354461669922,-105.50806427001953,-1.767822265625,-72.19929504394531,36.64122009277344,1.680816650390625,-66.34971618652344,15.835700035095215,-8.612190246582031,-70.53760528564453,-72.57801818847656,-4.62876558303833,-76.70691680908203,123.65135192871094,1
20.315628051757812,-81.26184844970703,-108.18145751953125,-3.12457275390625,-72.52909851074219,36.84153366088867,2.2026824951171875,-66.55960083007812,14.47705364227295,-7.5463409423828125,-70.85276794433594,-73.54571533203125,-5.19346809387207,-76.31722259521484,123.6482925415039,1
21.060928344726562,-81.38299560546875,-109.02346801757812,-3.3043365478515625,-72.52386474609375,36.873111724853516,2.4441680908203125,-66.72988891601562,14.056097030639648,-7.298210144042969,-70.90153503417969,-73.93283081054688,-5.4923295974731445,-76.26371002197266,123.8116455078125,1
21.3443603515625,-81.35546112060547,-109.41532897949219,-3.513580322265625,-72.64968872070312,36.98073196411133,2.5337982177734375,-66.70468139648438,13.887556076049805,-7.157279968261719,-70.9237289428711,-74.08262634277344,-5.69406795501709,-76.23343658447266,123.93330383300781,1
21.511962890625,-81.36470794677734,-109.62547302246094,-3.5846099853515625,-72.64275360107422,37.03826141357422,2.6262054443359375,-66.72993469238281,13.752171516418457,-7.078269958496094,-70.9388656616211,-74.1715087890625,-5.819297790527344,-76.22017669677734,124.02074432373047,1
22.06561279296875,-81.12287139892578,-111.0614013671875,-4.9040069580078125,-73.0550765991211,37.99713897705078,3.18060302734375,-66.3530044555664,12.418052673339844,-5.402740478515625,-71.18659210205078,-76.60472869873047,-6.448646545410156,-75.83820343017578,124.16654205322266,1
21.480484008789062,-81.16744995117188,-110.87199401855469,-5.7478790283203125,-73.4179916381836,38.77518081665039,3.027923583984375,-66.26066589355469,12.461373329162598,-4.68365478515625,-71.17440795898438,-77.75017547607422,-6.801660537719727,-75.7308120727539,124.56880187988281,1
21.388381958007812,-81.16291046142578,-110.78119659423828,-5.8819427490234375,-73.4113998413086,38.921756744384766,3.1015777587890625,-66.23017120361328,12.425385475158691,-4.5712890625,-71.2221908569336,-77.93854522705078,-6.92203426361084,-75.65936279296875,124.7509765625,1
21.368270874023438,-81.16264343261719,-110.73799133300781,-5.935791015625,-73.42684936523438,38.98930358886719,3.1181488037109375,-66.22857666015625,12.421688079833984,-4.546531677246094,-71.2366943359375,-77.96778106689453,-6.933249473571777,-75.6458511352539,124.7773666381836,1
21.295822143554688,-81.06269073486328,-110.64363098144531,-6.241302490234375,-73.43621063232422,39.4267692565918,3.14971923828125,-66.1578369140625,12.463144302368164,-4.540718078613281,-71.33760070800781,-77.91181945800781,-7.118483543395996,-75.56611633300781,125.02769470214844,1
20.463897705078125,-80.58638000488281,-110.05345916748047,-7.3014068603515625,-73.38927459716797,40.7005729675293,3.27587890625,-65.96536254882812,12.538192749023438,-4.5005950927734375,-71.56946563720703,-77.58267211914062,-7.360165596008301,-75.41275024414062,125.45904541015625,1
19.827346801757812,-80.27336120605469,-109.44952392578125,-7.8880767822265625,-73.32246398925781,41.67930221557617,3.369171142578125,-65.9182357788086,12.59817123413086,-4.641731262207031,-71.79904174804688,-77.35865783691406,-7.1302032470703125,-75.34097290039062,125.39940643310547,1
19.524337768554688,-80.18734741210938,-109.14265441894531,-8.021453857421875,-73.28629302978516,41.909095764160156,3.295440673828125,-65.81803894042969,12.6927490234375,-4.7136688232421875,-71.8791732788086,-77.20829010009766,-7.14827823638916,-75.31182861328125,125.46389770507812,1
19.413299560546875,-80.14791107177734,-109.04255676269531,-8.005233764648438,-73.24031829833984,41.90350341796875,3.2884521484375,-65.79231262207031,12.71880054473877,-4.73809814453125,-71.90009307861328,-77.17196655273438,-7.160526275634766,-75.29813385009766,125.49248504638672,1
19.204269409179688,-80.07211303710938,-108.861572265625,-7.945709228515625,-73.15829467773438,41.807960510253906,3.222747802734375,-65.69541931152344,12.851778030395508,-4.7628173828125,-71.93807983398438,-77.1207046508789,-7.12912654876709,-75.25638580322266,125.4835433959961,1
19.397048950195312,-80.1656494140625,-109.16578674316406,-8.584762573242188,-73.14350128173828,42.36282730102539,3.066436767578125,-65.69068908691406,13.0872163772583,-4.862632751464844,-72.1832046508789,-76.923828125,-6.7444562911987305,-75.10568237304688,125.09725189208984,1
19.739227294921875,-80.22024536132812,-109.45484924316406,-8.508331298828125,-73.15404510498047,42.331722259521484,3.052093505859375,-65.69869232177734,13.129493713378906,-4.868072509765625,-72.18390655517578,-76.90522003173828,-6.651329040527344,-75.14722442626953,125.00576782226562,1
19.87744140625,-80.21440124511719,-109.54232025146484,-8.1480712890625,-73.04608154296875,42.04838943481445,3.0098876953125,-65.66045379638672,13.184032440185547,-4.8896942138671875,-72.15485382080078,-76.83187866210938,-6.585665702819824,-75.22364807128906,124.98306274414062,1
19.618621826171875,-80.1789779663086,-109.25472259521484,-7.8774871826171875,-73.01191711425781,41.89640808105469,2.92071533203125,-65.57493591308594,13.324060440063477,-5.004608154296875,-72.10301208496094,-76.56388092041016,-6.482305526733398,-75.2335433959961,124.95181274414062,1
19.632492065429688,-80.28919219970703,-109.27404022216797,-8.073318481445312,-73.10145568847656,42.07122039794922,2.8432464599609375,-65.57548522949219,13.419294357299805,-5.09771728515625,-72.12042236328125,-76.41943359375,-6.4331464767456055,-75.17317199707031,124.9438705444336,1
21.161346435546875,-80.81829833984375,-110.62486267089844,-8.274444580078125,-72.93157958984375,42.28837585449219,3.0874481201171875,-66.1473617553711,13.259756088256836,-5.444435119628906,-72.15049743652344,-76.10162353515625,-5.829486846923828,-75.03894805908203,124.38745880126953,1
19.543975830078125,-81.27165985107422,-108.89095306396484,-8.168807983398438,-72.67372131347656,42.34376907348633,2.784149169921875,-66.92554473876953,13.165772438049316,-6.1040496826171875,-72.30184936523438,-75.41541290283203,-4.9979658126831055,-74.99111938476562,123.662353515625,1
19.707977294921875,-81.25482177734375,-108.90484619140625,-7.8539886474609375,-72.44084930419922,42.11037063598633,2.6775970458984375,-67.05081176757812,13.265643119812012,-6.744049072265625,-72.37429809570312,-74.64180755615234,-4.748111724853516,-75.00350952148438,123.52633666992188,1
19.973220825195312,-81.28071594238281,-109.09611511230469,-7.79998779296875,-72.44108581542969,42.03226852416992,2.7540740966796875,-67.09256744384766,13.208588600158691,-6.817817687988281,-72.38297271728516,-74.5472640991211,-4.735201358795166,-75.00826263427734,123.5196533203125,1
20.453506469726562,-81.31031799316406,-109.42677307128906,-7.5178375244140625,-72.31060791015625,41.7965202331543,2.792266845703125,-67.03634643554688,13.199751853942871,-7.018218994140625,-72.4326171875,-74.35755157470703,-4.705423355102539,-75.04300689697266,123.5439453125,1
20.234359741210938,-81.56092071533203,-108.86299896240234,-7.544586181640625,-72.22867584228516,41.80726623535156,2.60443115234375,-67.04073333740234,13.559441566467285,-7.1454620361328125,-72.51426696777344,-74.2285385131836,-4.225602626800537,-75.14290618896484,123.32312774658203,1
19.43731689453125,-81.45861053466797,-108.19340515136719,-7.6079559326171875,-72.22241973876953,41.88568115234375,2.457122802734375,-66.8324203491211,13.697111129760742,-7.097557067871094,-72.54146575927734,-74.34671020507812,-4.391877174377441,-75.182861328125,123.44992065429688,1
19.31048583984375,-81.4319839477539,-108.09964752197266,-7.5227508544921875,-72.17880249023438,41.818782806396484,2.43328857421875,-66.76495361328125,13.692412376403809,-7.104225158691406,-72.54273986816406,-74.34715270996094,-4.3800740242004395,-75.18487548828125,123.42514038085938,1
18.616653442382812,-81.3114013671875,-107.5361099243164,-7.4242401123046875,-72.2464828491211,41.690040588378906,2.267364501953125,-66.54691314697266,13.696651458740234,-7.06903076171875,-72.54962158203125,-74.34366607666016,-4.2850165367126465,-75.23391723632812,123.27404022216797,1
18.269027709960938,-81.2212142944336,-107.24465942382812,-7.5350799560546875,-72.2364501953125,41.80497741699219,2.22930908203125,-66.52513122558594,13.706859588623047,-7.033638000488281,-72.55048370361328,-74.37310791015625,-4.2990570068359375,-75.24699401855469,123.29682922363281,1
17.367660522460938,-81.14191436767578,-106.42390441894531,-7.5226287841796875,-72.23474884033203,41.83154296875,2.111968994140625,-66.4195785522461,13.857919692993164,-6.8799591064453125,-72.62055969238281,-74.44698333740234,-4.194753646850586,-75.28929138183594,123.24967193603516,1
17.04974365234375,-81.12435913085938,-106.09680938720703,-7.5629425048828125,-72.22779083251953,41.83112335205078,2.021881103515625,-66.33041381835938,13.980245590209961,-6.8700408935546875,-72.62660217285156,-74.46353149414062,-4.263806343078613,-75.2857437133789,123.32196044921875,1
17.030380249023438,-81.11168670654297,-106.06197357177734,-7.548004150390625,-72.22587585449219,41.80238342285156,1.9722442626953125,-66.29301452636719,14.021431922912598,-6.866546630859375,-72.63199615478516,-74.46098327636719,-4.266039848327637,-75.27494049072266,123.31703186035156,1
17.167327880859375,-81.15926361083984,-106.1897964477539,-7.5579376220703125,-72.22863006591797,41.7929801940918,2.006439208984375,-66.34712219238281,13.966999053955078,-6.851448059082031,-72.63813781738281,-74.50009155273438,-4.223942756652832,-75.26805877685547,123.2619400024414,1
17.416305541992188,-81.17194366455078,-106.39679718017578,-7.787017822265625,-72.2611312866211,41.963321685791016,2.1527099609375,-66.45155334472656,13.830448150634766,-6.7859649658203125,-72.62604522705078,-74.637451171875,-4.244507312774658,-75.19499206542969,123.31048583984375,1
17.989730834960938,-81.23518371582031,-106.8516845703125,-7.38238525390625,-72.29829406738281,41.54680633544922,2.3770599365234375,-66.55623626708984,13.7327880859375,-6.734161376953125,-72.61990356445312,-74.31400299072266,-4.713223457336426,-75.11833953857422,124.00601959228516,1
18.225753784179688,-81.28089141845703,-107.04192352294922,-7.462432861328125,-72.33695983886719,41.6674919128418,2.4739990234375,-66.62357330322266,13.67292594909668,-6.7127532958984375,-72.61701202392578,-74.28903198242188,-4.709413528442383,-75.12236785888672,124.03717803955078,1
18.81378173828125,-81.30448913574219,-107.3023910522461,-7.771240234375,-72.36175537109375,41.93284225463867,2.6246337890625,-66.67236328125,13.793804168701172,-6.5084075927734375,-72.74042510986328,-74.65365600585938,-4.535128593444824,-75.03620147705078,123.989013671875,1
18.816436767578125,-81.28264617919922,-107.29985046386719,-7.750244140625,-72.34109497070312,41.898033142089844,2.6207275390625,-66.65924072265625,13.801717758178711,-6.5130157470703125,-72.75541687011719,-74.64330291748047,-4.496485233306885,-75.01782989501953,123.99253845214844,1
