1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,good_or_bad
147.7317352,71.63525391,68.95487213,-108.4269028,-77.89647675,-124.1181183,-4.790231228,-67.09789276,123.1853027,-166.4290314,64.74909973,50.88547516,133.657547,66.65610504,-167.8517914,1
155.2362213,71.11687469,77.57391357,-89.18228912,-78.75780487,-140.7617645,-6.252271652,-66.36270142,124.754364,-169.48703,63.655159,48.02896118,116.6726608,70.52446747,165.6898346,1
151.8593597,74.81793213,72.29006958,-91.1122818,-79.46385956,-140.8811798,-7.052004814,-64.5618515,123.3844986,-171.1751404,65.12117004,45.64731598,96.72425079,75.90700531,150.5409698,1
143.6938019,73.69953156,65.93441772,-104.1441193,-77.94042969,-127.0385437,-3.892087698,-67.78673553,121.6566772,-162.6876068,73.62019348,54.61484909,123.3997726,74.64047241,179.8447876,1
141.9244995,72.71755219,64.5063324,-106.2450562,-76.59910583,-123.8985367,-5.666727066,-68.02062225,123.6296082,-156.1875763,77.76570129,61.14431,135.1617584,73.11203003,-167.9173889,1
140.7255096,71.84727478,63.44133759,-102.1949615,-75.54234314,-127.6534119,-8.623095512,-68.03497314,126.6581039,-146.8200684,80.20457458,70.41041565,138.7183838,72.62186432,-161.089447,1
139.2739868,70.71419525,62.47382355,-104.1886597,-74.56761932,-125.0874557,-13.42481422,-67.90478516,131.8360901,-129.3141937,81.18461609,91.85189056,142.5998383,69.56109619,-157.2642822,1
133.8786011,71.09178162,59.95904922,-105.608757,-76.33782959,-120.6529541,-7.08395195,-67.66311646,128.4384766,-108.5336456,77.56620789,118.8803024,147.005661,64.93196106,-151.0276947,1
138.7926636,73.52400208,69.00661469,-103.2479706,-78.11815643,-118.5319748,-3.620988131,-67.01192474,128.0708771,-149.560257,67.43806458,74.71572876,150.6296082,62.61416245,-146.0568085,1
136.8019562,74.58705902,67.41856384,-104.6962891,-78.14083099,-117.1048813,-2.602693319,-67.03443909,127.633194,-134.0787659,72.20557404,92.93366241,149.8484802,62.98666763,-146.6656952,1
135.253952,74.79781342,66.30834961,-107.2717056,-77.85302734,-114.1330566,-2.905750036,-66.82519531,128.4770508,-120.7160034,74.48098755,108.4514084,149.3309174,63.29096603,-146.7179718,1
135.6900482,74.18593597,67.26307678,-110.1231995,-75.55275726,-109.839592,-7.062307835,-65.56577301,133.2759857,-89.37100983,78.3841629,142.4985657,147.316452,67.34238434,-148.4642944,1
136.7112427,73.99297333,68.43474579,-111.7511978,-75.47769928,-107.6899643,-7.974420071,-65.50868988,134.3080902,-90.48758698,79.21708679,139.966629,146.9090118,68.31735229,-148.7703552,1
154.4702759,75.77245331,88.80406189,-129.8221436,-79.98983765,-87.83808136,1.928582907,-67.02877045,128.3837585,-166.6779327,70.4794693,59.65720367,112.0403519,79.33745575,176.6184998,1
162.5891724,72.47979736,96.69470215,-113.9360352,-79.97828674,-103.4955902,-2.414658785,-66.49598694,132.9253387,-171.4649048,65.64603424,56.00148392,88.3522644,73.7064743,148.420517,1
158.7963867,72.8763504,90.78649139,-109.2776108,-79.21842194,-109.6827927,-3.185334682,-67.44298553,131.4404755,-171.7667847,65.53916168,54.64408112,140.9302521,67.17352295,-150.3912811,1
160.8042908,70.0941925,93.26730347,-106.8072205,-79.14970398,-111.6199646,-3.38749814,-66.97237396,131.3220825,-171.252594,66.97143555,55.26381683,144.0237274,67.27436829,-148.2446747,1
148.2551422,69.95207214,80.9491272,-90.74465179,-77.48240662,-128.1007843,-5.463322163,-64.65948486,131.2572021,-94.25697327,77.20716858,130.7773438,151.1439209,67.03200531,-141.3653564,1
171.194931,67.75082397,98.39511108,-102.8760223,-81.88303375,-120.730835,-0.595961571,-66.14683533,125.3601837,-165.6108856,68.22439575,56.03393173,112.2403107,78.69119263,176.2891388,1
161.2646942,76.14468384,87.00351715,-88.97541809,-80.92662811,-136.1110992,-2.698286772,-66.67904663,125.637558,-167.8608398,65.271492,52.47964859,97.13804626,71.92125702,149.8785858,1
156.8502197,75.81684113,77.54385376,-97.94187164,-80.68615723,-132.5824127,-3.380146742,-67.75463104,122.9360199,-167.2637024,64.47923279,49.69850922,109.3287048,67.92506409,161.6738739,1
163.5411682,71.80789948,81.44343567,-115.2253876,-80.62792969,-117.5086212,-0.9164083,-66.83667755,115.5430069,-163.6014862,68.79196167,49.25771332,121.6403961,77.83849335,179.8155518,1
154.7006378,65.71536255,76.30542755,-122.6767578,-75.81242371,-107.3826752,-4.006521702,-67.36228943,120.259552,-149.2767334,71.81453705,63.38136292,147.840744,65.11121368,-153.378006,1
157.2513733,63.90881729,78.67358398,-122.1021194,-75.89784241,-107.8722229,-4.997965336,-67.47817993,120.6983337,-159.1438599,66.85365295,51.31402969,148.2276917,65.08459473,-154.2993317,1
157.0697479,64.5189209,78.6544342,-119.7818375,-75.52615356,-109.7005692,-6.497816086,-67.22663116,122.5392761,-161.3188019,64.30187988,50.16178513,148.669754,65.51833344,-154.9088898,1
161.4691467,66.48912048,87.07228088,-115.6380692,-77.69742584,-109.89431,-3.614962101,-67.12133789,126.7406235,-169.4118195,62.80893326,49.93989182,119.657486,70.99969482,174.88237,1
159.1651917,69.58558655,83.52857971,-116.1105957,-77.55289459,-111.5383148,-7.47580862,-65.42375183,127.7018051,-170.4385681,64.04838562,47.31020355,98.22288513,74.83128357,153.1341858,1
159.4893036,69.44358063,83.51660156,-116.6846848,-77.42406464,-111.1049194,-7.981786251,-65.22464752,128.0064087,-170.4262543,64.27655029,47.66260147,93.22851563,75.61076355,149.8976288,1
159.6885376,61.24612427,80.74495697,-128.0109558,-73.71073151,-103.0939102,-4.316458225,-67.65927124,121.5153122,-158.2379608,79.82630157,56.56957626,136.9660645,74.84056091,-166.062088,1
155.7158203,60.86318207,75.0869751,-127.159462,-70.67707062,-104.9149399,-14.84125996,-68.28794861,130.6025238,-117.8980255,81.92459869,101.9274216,142.6135864,69.25799561,-158.3328094,1
159.1475983,56.60852051,77.79154205,-131.1594696,-70.92813873,-101.5512466,-11.19562531,-68.13674927,126.8395767,-106.1559372,79.6076889,116.4414902,144.64534,66.44171143,-156.2870941,1
158.585968,57.40141678,77.30902863,-132.5000458,-70.95661163,-100.4371796,-10.58372688,-68.27032471,126.1712418,-105.7164459,79.02183533,117.2347336,144.6281433,66.00289917,-155.9425659,1
157.5627747,59.08251572,76.70787811,-137.7187958,-70.78411865,-95.54837799,-8.707191467,-69.11601257,124.146843,-109.0894852,75.87547302,115.3291931,145.5874634,64.66227722,-154.5175323,1
167.0662537,56.82749557,88.18470001,-145.4490204,-72.20414734,-83.62947845,-1.276690602,-69.08818817,118.936203,-155.1920929,66.1812973,56.58274078,150.0773621,62.87750626,-150.7283325,1
165.7312927,58.51871872,93.07801819,-137.7823639,-73.48072815,-85.10279083,-3.776497841,-67.81741333,127.9308243,-131.7078247,71.97944641,94.73648834,149.7940063,64.43458557,-148.4737091,1
167.5774994,62.00289917,94.28137207,-127.1166229,-77.40122223,-96.57743835,-4.086585999,-68.52901459,128.9447174,-174.9154205,63.33672714,46.45497131,131.1574707,67.61168671,-164.1768494,1
164.1799774,64.36016846,89.48977661,-120.4144592,-77.21759796,-106.291748,-6.566394806,-67.95294189,128.4910278,-175.3872833,62.49623871,43.86699295,129.4840851,69.09099579,-170.7974091,1
167.0763855,60.00763702,92.15442657,-120.5950394,-77.2713623,-105.696991,-6.976529598,-68.01570129,128.7128448,-174.8603516,61.67451096,44.50098801,129.489563,68.75531006,-169.8705902,1
168.0913544,59.00634766,93.13441467,-122.0631866,-77.17658997,-103.8852158,-6.020329475,-67.87767792,127.8871765,-174.5471802,61.64656448,44.677948,126.2470627,69.38265991,-174.6063843,1
167.1582489,59.65367126,92.7069931,-118.0276794,-77.52570343,-107.6688461,-5.777719021,-67.7379303,127.5118713,-174.9478912,61.21690369,44.17489624,124.569931,69.74224091,-178.5383301,1
167.2056122,59.48828506,92.82455444,-117.9555206,-77.52912903,-107.6523743,-5.825201988,-67.64844513,127.4366989,-174.860611,61.24252319,44.09243774,123.6138458,69.96447754,179.6423492,1
166.1743317,62.68132401,92.04534149,-119.7581177,-77.2691803,-106.100174,-6.39436388,-67.36255646,127.7765274,-174.9103851,61.10514832,44.04249954,116.422554,71.77362061,171.3757782,1
169.1408386,59.60603714,94.27891541,-130.2313538,-76.56108093,-96.77645111,-6.858232498,-65.55825043,127.0515213,-173.9293976,64.86991882,45.00705719,87.26644897,78.33541107,146.827301,1
169.0606232,59.8000145,94.26170349,-132.3743744,-76.45904541,-94.55047607,-6.145829678,-65.68206787,126.5293961,-173.5864105,65.13935852,45.42707825,88.78846741,78.56185913,148.7771149,1
168.9929047,59.88642502,94.30589294,-134.5341034,-76.35074615,-92.25576019,-5.341155529,-65.82602692,125.9726486,-173.2724152,65.43624878,45.82336044,91.04806519,78.86286926,151.4004059,1
168.9258728,59.8321228,94.34633636,-136.301651,-76.29814911,-90.30848694,-4.510257721,-65.99167633,125.4025879,-172.9129028,65.8160553,46.26050186,94.23399353,79.2011795,154.9296722,1
168.431488,59.44081497,94.21526337,-140.1756439,-75.99612427,-86.21871185,-2.96333766,-66.15176392,124.3178024,-171.82724,66.85015106,47.46230316,100.6040726,79.71072388,162.4196014,1
160.6686554,59.20052338,86.53842163,-127.4874191,-73.83370209,-100.4253693,-4.431067944,-67.38343048,125.5529175,-151.6586609,79.0047226,68.15758514,139.5349121,75.50164795,-161.2983704,1
161.1950684,56.28455734,96.36261749,-135.8262939,-75.27222443,-81.74620819,-2.213819265,-67.41536713,129.808136,-157.3917999,66.27573395,66.05606842,150.1612091,63.82699966,-143.6254425,1
160.8925018,57.06216812,96.51760101,-137.0419464,-75.00704956,-80.53662109,-2.291705608,-67.42383575,130.0306091,-157.4920044,65.90062714,66.31098938,150.0991211,63.95862198,-143.7021637,1
161.8154297,55.69485092,94.95278168,-135.8981781,-73.4232254,-82.49040985,-2.786370754,-66.08757782,130.0485077,-111.0169373,77.44297028,117.1465149,149.5151215,65.79191589,-144.1289825,1
171.4566956,58.08916092,100.3737869,-137.2836914,-77.63944244,-84.72642517,0.598222911,-68.10688782,123.8225327,-164.8480988,68.47762299,54.17166138,100.4953537,75.86005402,165.3375702,1
168.4163208,63.4769516,95.16098022,-115.0646362,-78.59975433,-107.5022888,-4.11948204,-68.03520203,127.5217133,-166.684967,65.78755951,52.39932632,95.61490631,70.38239288,153.2255554,1
162.1291199,67.14469147,86.57449341,-106.5485992,-78.61917877,-118.5785904,-6.525233746,-68.7504425,128.9574738,-168.137146,63.84446335,50.86768341,114.0709305,68.56485748,-179.9639587,1
161.4059448,67.36424255,85.68740082,-105.5604172,-78.7419281,-119.7469635,-6.305911064,-68.95346832,128.6678925,-168.1215363,63.66205597,50.5766449,114.8698349,68.29759979,-178.4679871,1
162.1261139,66.51107788,87.28800964,-106.413147,-79.28859711,-119.0429993,-3.88794446,-69.03292084,125.0966797,-169.734726,61.98522949,48.95970154,123.6454697,68.1909256,179.7066193,1
161.0101624,67.67011261,86.32277679,-105.0324707,-79.22802734,-120.5490952,-3.561854839,-68.98937988,124.4563217,-169.7329712,61.76008606,48.77885818,122.6390915,68.81817627,177.0662689,1
155.1396179,73.03634644,80.55426025,-105.8403015,-78.14208221,-120.4085159,-6.620027065,-69.70314026,125.9916763,-170.6952515,61.05386734,47.85651016,118.8778839,69.4695816,173.8830414,1
161.1169434,73.14265442,87.89793396,-107.2753983,-78.01296234,-116.4243851,-10.33613682,-67.06196594,131.0323944,-172.0047302,62.1257019,48.67281723,88.24741364,75.48082733,143.752594,1
161.5791473,71.12628937,87.45231628,-113.1567459,-79.4426651,-111.5534668,-4.23297739,-66.00484467,124.7934036,-170.5839996,65.11819458,49.22080231,92.6674881,78.74449921,150.6399536,1
147.7994537,70.59303284,71.93771362,-110.4506302,-77.37503052,-116.0939407,-3.226053715,-66.01158905,123.5105057,-158.2290497,79.33827972,63.23736954,138.3634644,74.31519318,-161.5135193,1
138.9698181,74.60632324,66.88503265,-96.99066162,-81.56492615,-125.2222443,4.114131451,-66.38536072,115.0480652,-139.4817352,68.26396942,81.657547,149.5518494,64.33229065,-150.1916962,1
139.8340302,74.42274475,67.60002136,-97.01296234,-81.56350708,-125.3350525,3.982680798,-66.54006958,115.0071487,-144.0591431,67.15613556,76.53290558,149.6517639,64.2346344,-150.1662903,1
144.9579926,73.75624084,72.27846527,-91.47615814,-82.06039429,-132.4168243,2.336494207,-67.17980957,116.1924744,-148.9884033,66.15971375,68.10137939,149.8815765,64.07455444,-149.5113525,1
148.6656799,72.95185852,75.60974121,-88.71923065,-82.22640991,-135.3864746,2.425309896,-67.45139313,116.0376205,-125.6772842,73.51734161,85.30774689,149.9473724,63.77400208,-148.9309387,1
148.4885559,72.98271942,75.21411133,-86.45442963,-82.24397278,-137.567276,2.748466015,-67.40720367,115.7715454,-135.8196564,72.04351044,76.00402069,150.2080383,63.471241,-148.5932159,1
145.2033691,74.81980896,74.15229797,-104.5213394,-81.87597656,-117.0919418,4.88756752,-66.9849472,115.4750977,-122.4362259,72.28310394,92.97750854,151.0163727,63.50405502,-146.7820129,1
151.0184479,72.35495758,81.07691956,-104.5689774,-80.36782837,-115.9677353,2.159160376,-66.77616882,120.8412781,-137.8724213,71.29541779,87.65643311,150.6411743,63.86769104,-145.8505249,1
146.4469147,73.82980347,76.64492035,-105.5198822,-79.32803345,-114.7614288,0.10005746,-65.97466278,123.9503555,-128.8988495,73.75457001,99.74082947,150.4758301,64.29798889,-145.3229675,1
153.7664337,69.29462433,84.02268219,-112.8762207,-78.0066452,-108.451561,-1.631772876,-65.54026031,126.3909302,-112.203476,76.42815399,118.2133636,150.117691,65.30661774,-145.587265,1
157.2313995,66.47143555,87.89548492,-117.8035278,-76.5983963,-103.490036,-4.729082584,-65.50744629,129.2677612,-111.5147629,79.05797577,117.6440125,149.0543518,67.38737488,-146.2391815,1
158.3068085,66.05754089,88.75006866,-117.8211441,-76.24963379,-103.437355,-5.597358704,-65.2886734,130.0134888,-116.1531067,79.53936005,113.2986526,148.6267242,68.31156921,-146.9469452,1
168.8131714,65.34663391,97.15198517,-114.6404495,-79.11511993,-109.9699249,-5.022891998,-66.11908722,130.4428101,-166.0640106,69.96231079,60.4661026,119.1876602,77.30939484,-178.3910065,1
163.3663788,71.75697327,89.58370972,-90.83326721,-78.33348846,-136.2862854,-10.06872272,-68.21189117,132.2557678,-170.582901,63.86762619,52.95254135,109.0018005,68.78952789,166.9858856,1
161.0012512,70.81198883,86.02812195,-75.66799164,-78.82572937,-151.4863129,-5.338516712,-68.09797668,126.5496216,-170.7337341,62.24248505,51.18959045,125.0395203,69.34882355,-175.5038147,1
143.0110931,78.88687134,64.28101349,-75.28432465,-80.04161835,-157.5136108,-6.333193302,-64.37097168,122.2030106,-172.5654449,64.96866608,47.02256393,87.34410095,77.79826355,145.1914978,1
146.0760498,74.94815063,67.03145599,-109.9125214,-80.60784149,-124.496521,-0.076339282,-65.05548096,116.3184662,-169.9281616,71.66908264,49.18022156,115.9736786,77.41146851,176.1429749,1
136.7971191,71.03212738,61.13642883,-109.0106659,-75.21516418,-120.5450974,-10.75713348,-66.41941071,127.7904739,-109.1921463,77.36566162,116.5988998,143.7135162,68.34903717,-155.6336823,1
137.1473236,70.56876373,62.21505356,-111.8238907,-75.32495117,-117.4965363,-9.52172184,-66.53094482,127.1447754,-106.8986664,75.3416748,120.0881424,144.193634,67.33059692,-155.2195892,1
163.7438354,57.09965134,88.28755951,-136.6797943,-72.61331177,-90.18280792,-7.151001453,-67.02526855,127.9622726,-93.43650055,77.73573303,132.8343506,147.2181854,66.49880219,-148.7259521,1
168.8864441,65.68175507,99.86771393,-115.5487442,-80.73551941,-106.4853745,-0.862517715,-66.26049042,127.6646271,-166.0435333,67.44314575,59.48161316,90.04520416,74.80510712,159.1908112,1
167.3391876,66.15190125,97.52754974,-100.6194382,-80.18499756,-121.2405548,-3.446447849,-66.2322464,130.2558899,-167.1085815,66.30526733,58.16225815,93.10027313,71.75623322,159.0546875,1
154.7434235,74.84173584,83.60648346,-105.5087433,-79.94779205,-118.649704,-3.62279892,-68.85463715,129.1420288,-171.0239105,63.03128815,53.20692825,123.1485596,67.94193268,-173.4834595,1
156.8703918,73.89589691,85.45227814,-105.9310532,-79.77851868,-118.4447708,-4.006631374,-68.85359192,129.2736969,-171.385849,62.84468079,52.35293961,121.8581696,68.48675537,-175.5302734,1
163.0945435,70.26709747,90.71988678,-102.6056747,-79.47563171,-122.1854858,-5.753444672,-68.40253448,130.066864,-171.9531097,62.36522293,51.41747284,113.901123,70.39131927,173.6204987,1
162.194397,71.49630737,89.26485443,-103.1660538,-79.57943726,-122.1103592,-6.37975359,-67.90712738,129.6421356,-172.2085266,62.62323761,50.36929703,111.2110596,71.89938354,172.1708527,1
164.1337128,70.89212036,90.19689178,-103.1456528,-79.36097717,-123.2120819,-7.810539246,-66.9101181,129.6026001,-172.895752,63.26867676,49.05170059,95.09053802,74.89022827,158.5285492,1
166.6148071,67.99519348,91.516922,-112.8112869,-79.87979889,-114.8272171,-5.662348747,-65.28556824,126.688797,-172.6084595,66.05956268,49.73273849,85.17164612,76.95662689,143.1526947,1
162.7039948,59.41201782,86.13865662,-115.2700577,-76.00137329,-115.260498,-7.232254505,-67.56732941,125.6876526,-148.3851471,82.05631256,73.53222656,139.2230988,73.88388824,-161.760437,1
158.3261871,59.62399292,84.860672,-131.738678,-75.60115814,-96.00910187,-1.665789723,-68.58512115,119.9448013,-136.1165466,68.78894806,89.75940704,148.8521118,64.63243866,-151.9864197,1
158.9212646,59.82043839,85.40593719,-133.4533997,-75.1403656,-94.40327454,-1.742424726,-68.82430267,119.6600494,-136.4723663,68.7252655,82.97659302,149.2568665,64.41468811,-152.082077,1
160.1016235,63.59587097,84.41014099,-136.2799835,-77.02658844,-92.38386536,0.590237141,-68.25619507,116.5831451,-134.0395508,69.63790894,86.78007507,152.0034943,63.27876663,-150.5501556,1
161.5292969,64.35384369,87.32561493,-135.1276245,-77.28256226,-91.27989197,1.633997798,-67.07627869,117.5959396,-103.8470383,75.05258179,117.2752609,152.8045349,63.6206665,-147.8033447,1
165.3552094,61.59547424,97.08816528,-107.3717041,-80.31105804,-112.7741394,-2.068277121,-69.85341644,129.9498901,-169.835495,62.26426315,56.57872391,124.1781387,68.66818237,-168.0210114,1
