1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,good_or_bad
-81.67060852050781,-39.16810989379883,-159.0907745361328,-109.30455780029297,-77.093994140625,-51.70838928222656,-147.2529754638672,-75.58370971679688,-93.8750228881836,173.9746551513672,-50.63053894042969,-138.28231811523438,7.166800498962402,-68.10131072998047,107.34534454345703,1
-83.3817367553711,-40.13740921020508,-157.7870635986328,-87.83383178710938,-81.30471801757812,-74.798583984375,-146.901611328125,-73.6750717163086,-93.9060287475586,173.28317260742188,-51.89669418334961,-137.80105590820312,5.649259090423584,-68.6780776977539,108.44803619384766,1
-83.84809112548828,-38.51029586791992,-157.89642333984375,-97.00428009033203,-82.61781311035156,-64.1228256225586,-155.7234344482422,-70.29238891601562,-84.60910034179688,172.17039489746094,-52.93007278442383,-136.7322998046875,9.530243873596191,-68.49573516845703,105.15364837646484,1
-83.59844207763672,-34.1822624206543,-158.2125701904297,-128.70230102539062,-77.57006072998047,-35.000282287597656,-162.91307067871094,-57.89439010620117,-72.64197540283203,169.3364715576172,-59.49825668334961,-129.05548095703125,4.565957546234131,-68.80007934570312,110.5776138305664,1
-84.07788848876953,-33.197593688964844,-156.92169189453125,-139.06689453125,-74.52516174316406,-23.178882598876953,-160.001220703125,-65.05854034423828,-72.44065856933594,168.8878631591797,-54.284610748291016,-134.65240478515625,11.855026245117188,-69.057861328125,105.12628936767578,1
-80.71554565429688,-38.37778091430664,-160.47975158691406,-137.4230499267578,-69.84364318847656,-21.718189239501953,-164.0401153564453,-68.44233703613281,-67.8217544555664,164.51715087890625,-58.313819885253906,-127.63648223876953,20.08718490600586,-65.21717071533203,98.76832580566406,1
-80.44113159179688,-38.29969024658203,-160.30715942382812,-138.1659698486328,-70.04393005371094,-21.47115135192871,-162.8799285888672,-69.49562072753906,-68.46548461914062,163.59796142578125,-59.6754035949707,-125.17034912109375,21.057260513305664,-65.10868072509766,98.09639739990234,1
-80.26275634765625,-38.29573059082031,-160.133056640625,-138.61521911621094,-69.90144348144531,-21.026897430419922,-162.73980712890625,-69.4150390625,-68.48284149169922,163.39617919921875,-59.854881286621094,-124.49713897705078,21.097444534301758,-65.0778579711914,98.1559066772461,1
-81.62333679199219,-42.93851089477539,-158.59036254882812,-129.68472290039062,-70.94635009765625,-28.61406898498535,-160.84339904785156,-70.73330688476562,-73.0352783203125,167.7447967529297,-57.929019927978516,-124.63479614257812,23.70986557006836,-66.88066101074219,96.69444274902344,1
-83.6704330444336,-39.9802131652832,-157.14358520507812,-135.20753479003906,-67.49678039550781,-17.909748077392578,-165.33253479003906,-71.5015869140625,-63.72216033935547,168.1761474609375,-56.7584114074707,-125.36656951904297,25.903762817382812,-64.35307312011719,100.36060333251953,1
-83.41876220703125,-39.95378112792969,-156.9115447998047,-139.1689910888672,-66.24333953857422,-13.839629173278809,-167.49014282226562,-69.92741394042969,-60.94367599487305,166.77333068847656,-56.26078796386719,-122.65750885009766,24.230024337768555,-63.826316833496094,101.67501831054688,1
-82.68741607666016,-40.053955078125,-156.576171875,-137.19088745117188,-68.5874252319336,-16.11212730407715,-170.68482971191406,-65.57572174072266,-57.1855583190918,166.16310119628906,-58.854278564453125,-120.24304962158203,25.50347328186035,-63.41741180419922,100.89472198486328,1
-80.86880493164062,-39.18450164794922,-156.14488220214844,-138.42156982421875,-67.2667465209961,-12.892133712768555,-170.74293518066406,-65.32868194580078,-55.14215087890625,161.88961791992188,-60.758052825927734,-112.40515899658203,23.48877716064453,-63.54121780395508,103.34030151367188,1
